"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"CFXGBoost: Topic phrase extraction based on context features and XGBoost for knowledge base question answering","H. Han; F. Yang; J. Huang; B. Zhou","Department of Computer, National University of Defense Technology, Changsha, China; Department of Computer, National University of Defense Technology, Changsha, China; Department of Computer, National University of Defense Technology, Changsha, China; Department of Computer, National University of Defense Technology, Changsha, China","2017 13th International Conference on Natural Computation, Fuzzy Systems and Knowledge Discovery (ICNC-FSKD)","25 Jun 2018","2017","","","2397","2402","Topic phrase extraction is a core component for many NLP(Natural Language Processing) applications including Knowledge Base Question Answering(KBQA). In this paper, we propose a topic phrase extraction method based on context features and XGBoost(CFXGBoost) to detect the topic phrase given an input question. Our method first finds all of the phrases which appear in the question through the pre-constructed phrase dictionary, then extracts rich context features of the phrases to train a XGBoost model to detect the topic phrase in the question. Experimental results evidence that our approach achieves outstanding topic phrase extraction performance in KBQA system.","","978-1-5386-2165-3","10.1109/FSKD.2017.8393148","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8393148","","Feature extraction;Training;Knowledge based systems;Context modeling;Task analysis;Dictionaries;Knowledge discovery","","2","","16","IEEE","25 Jun 2018","29-31 July 2017","29-31 July 2017","IEEE","IEEE Conferences"
"Clinical Text Classification Using Sequential Forward Selection","R. Rajasekaran; V. Sanghavi; R. Solanki; J. Masih","Department of Analytics, Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; Department of Business Analytics, BML Munjal University, Gurugram, India","2024 International Conference on Intelligent and Innovative Technologies in Computing, Electrical and Electronics (IITCEE)","20 Mar 2024","2024","","","1","5","Clinical text classification is a critical undertaking within the realm of Natural Language Processing, holding significant implications for healthcare applications. In this NLP project, our primary objective is the categorization of medical transcripts into their corresponding medical conditions. To accomplish this, we harness the power of Sequential Forward Selection (SFS), a feature selection technique meticulously chosen for its capacity to streamline data dimensions. By employing SFS, our project aspires to not only enhance classification performance but also elevate the efficiency of pattern recognition, ensuring both speed and accuracy in disease identification. This research contribution underscores the pivotal role of Clinical Text Classification, with a specific focus on optimizing the process using SFS.","","979-8-3503-0641-5","10.1109/IITCEE59897.2024.10467762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10467762","Clinical Text Classification;Medical transcripts;Sequential Forward Selection","Text categorization;Feature extraction;Natural language processing;Pattern recognition;Reliability;Diseases","","1","","10","IEEE","20 Mar 2024","24-25 Jan. 2024","24-25 Jan. 2024","IEEE","IEEE Conferences"
"Sentiment Classification Against the Public Activity Restrictions Policy in Jakarta Using Machine Learning Models","D. Dennis; Y. Nugraha; A. Sulasikin; F. A. Irawan; C. Febria Finola; F. Kurniawan; J. I. Kanggrawan; A. L. Suherman","Department of Communicatiton, Informatics, and Statistics, Jakarta Smart City, Jakarta, Indonesia; Department of Communicatiton, Informatics, and Statistics, Jakarta Smart City, Jakarta, Indonesia; Department of Communicatiton, Informatics, and Statistics, Jakarta Smart City, Jakarta, Indonesia; Department of Communicatiton, Informatics, and Statistics, Jakarta Smart City, Jakarta, Indonesia; Department of Communicatiton, Informatics, and Statistics, Jakarta Smart City, Jakarta, Indonesia; Department of Communicatiton, Informatics, and Statistics, Jakarta Smart City, Jakarta, Indonesia; Department of Communicatiton, Informatics, and Statistics, Jakarta Smart City, Jakarta, Indonesia; Directorate of Research and Community Services, Telkom University, Bandung, Indonesia",2021 International Conference on Artificial Intelligence and Big Data Analytics,"1 Feb 2022","2021","","","5","9","To stop the spread of the COVID-19, the Indonesian government implemented community activities restrictions enforcement (in Indonesian language: Pemberlakuan Pembatasan Kegiatan Masyarakat or PPKM) starting from January 2021. The term PPKM applied are PPKM Mikro (in Indonesian language) or Micro PPKM, PPKM Darurat (in Indonesian language) or Emergency PPKM, and PPKM Level 1-4 or Level 1-4 PPKM. On the other hand, the existing research mostly used Twitter as the data source to do sentiment classification. Therefore, we aimed to classify social media comments on Facebook and YouTube on Level 1-4 PPKM policy in Jakarta. We used ""PPKM Jakarta"" as the keyword topic in August - September 2021 when Level 1-4 PPKM was ongoing. In addition, we compared datasets composition, machine learning models, and features extraction. Random Forest, Naive Bayes, and Logistic Regression were performed as the machine learning models due to they were the top three models on the previous research. We extracted word unigram, word bigram, character trigram, and character quadrigram as the feature extraction. The highest average F-measure was obtained with a 79.6% score of the Logistic Regression model using character quadrigram extraction. We found that comments from Facebook and YouTube were dominated by neutral sentiment (49.8%) with this setup. It means the people of Jakarta started to trust the government in handling the COVID-19 pandemic. Through word cloud analysis, it is recommended that social assistance be reviewed for those directly affected.","","978-1-6654-0890-5","10.1109/ICAIBDA53487.2021.9689761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9689761","sentiment;PPKM;Facebook;YouTube;wordcloud","COVID-19;Social networking (online);Pandemics;Soft sensors;Government;Text categorization;Feature extraction","","1","","26","IEEE","1 Feb 2022","27-29 Oct. 2021","27-29 Oct. 2021","IEEE","IEEE Conferences"
"Optimizing Multi-Class Text Classification Models for Imbalanced News Data","S. Anitha; E. Kavi Varshini; N. Haritha Mahalakshmi; S. Jishnu","Information Technology, Kongu Engineering College, Erode, India; Information Technology, Kongu Engineering College, Erode, India; Information Technology, Kongu Engineering College, Erode, India; Information Technology, Kongu Engineering College, Erode, India",2024 15th International Conference on Computing Communication and Networking Technologies (ICCCNT),"4 Nov 2024","2024","","","1","6","In the age of abundant digital journalism, the categorization of news articles has become increasingly crucial for efficient information retrieval and analysis. This article examines different machine learning and deep learning methods used in classifying news articles, with a specific focus on overcoming challenges presented by imbalanced datasets. Conventional techniques like Logistic Regression, Random Forest, and Decision Trees provide interpretability but face difficulties in achieving precision, especially in imbalanced scenarios. Advanced models such as Multi-Class CNN-LSTM, MLP, and RNN exhibit superior performance by effectively capturing both local and global features in news articles. Assessments across various categories showcase the flexibility and reliability of these models, with MLP consistently surpassing others. The research underscores the significance of choosing tailored models and highlights notable progress in news categorization accuracy through advanced methodologies. Ongoing exploration in deep learning and ensemble strategies shows potential for further improvements in tackling the evolving challenges of news categorization within the expansive realm of digital journalism and big data.","2473-7674","979-8-3503-7024-9","10.1109/ICCCNT61001.2024.10724277","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10724277","News article classification;Feature Extraction;Machine learning;Deep learning;Imbalanced datasets;MLP;RNN","Deep learning;Logistic regression;Technological innovation;Accuracy;Text categorization;Big Data;Journalism;Data models;Decision trees;Random forests","","1","","15","IEEE","4 Nov 2024","24-28 June 2024","24-28 June 2024","IEEE","IEEE Conferences"
"Unsupervised Learning","N. JAKSE","SIMaP, CNRS, Grenoble INP, Universit&#xe9; Grenoble Alpes, France","Machine Learning in Geomechanics 1: Overview of Machine Learning, Unervised Learning, Regression, Classification and Artificial Neural Networks","","2024","","","93","115","Summary <p>Machine learning tools can be broadly categorized into three types: supervised, unsupervised and semi‐supervised learning. Unsupervised learning is useful in situations where labeled data are scarce, enabling insights from larger datasets. This chapter is devoted to the comprehensive description of the basic concepts and most popular techniques of unsupervised learning. It describes the two main branches of unsupervised learning: clustering and dimensionality reduction techniques. Unsupervised learning has numerous real‐world applications in many domains. As an example of applications, the chapter illustrates an application of unsupervised learning to the discovery of patterns in particles dynamics. A particular focus is made on large‐scale molecular dynamics simulations performed with up to 10 million atoms for the purpose of describing the early stages of solidification of a material, called homogeneous nucleation.</p>","","9781394325559","10.1002/9781394325634.ch3","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=10952147.pdf&bkn=10950201&pdfType=chapter","","Feature extraction;Unsupervised learning;Data models;Training;Supervised learning;Heart;Filtering algorithms;Semisupervised learning;Predictive models;Materials science and technology","","","","","","8 Apr 2025","","","Wiley","Wiley AI eBook Chapters"
"Comparative Study of Feature Selection Algorithms for Text Analytics: A Performance and Efficiency Analysis","E. Qais; M. Veena","P.E.T Research Foundation, University of Mysore, Mandya, Karnataka, India; Department of MCA, P.E.S. College of Engineering, Mandya, Karnataka, India",2024 International Conference on Recent Advances in Science and Engineering Technology (ICRASET),"28 Feb 2025","2024","","","1","6","In text analytics, high-dimensional datasets frequently impede model performance, rendering feature selection an essential process for enhancing accuracy and computing efficiency. This study examines and contrasts various feature selection algorithms, classified into filter, wrapper, and embedded techniques, within the realm of text analytics. The study evaluates the effectiveness of approaches including ChiSquared, Recursive Feature Elimination (RFE), and L1 Regularization on benchmark text datasets to ascertain their competence in dimensionality reduction while maintaining model performance. The findings illustrate the trade-offs between computational cost and performance, offering insights into the optimal use of feature selection techniques for various text classification tasks.","","979-8-3503-8860-2","10.1109/ICRASET63057.2024.10895891","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10895891","Text Analytics;Feature Selection;Chi-Squared;Recursive Feature Elimination (RFE);L1 Regularization;Dimensionality Reduction;Machine Learning;Natural Language Processing","Analytical models;Computational modeling;Text categorization;Filtering algorithms;Feature extraction;Rendering (computer graphics);Computational efficiency;Classification algorithms;Random forests;Genetic algorithms","","","","17","IEEE","28 Feb 2025","21-22 Nov. 2024","21-22 Nov. 2024","IEEE","IEEE Conferences"
"FIF: A NLP-based Feature Identification Framework for Data Warehouses","A. Chouhan; A. Prabhune","SRH University Heidelberg, Heidelberg, Germany; SRH University Heidelberg, Heidelberg, Germany",2019 IEEE/WIC/ACM International Conference on Web Intelligence (WI),"25 Nov 2019","2019","","","276","281","In a data warehouse, selecting the relevant features is an iterative process that is laborious, time-consuming, and error-prone due to selection bias introduced by either the data expert or the data-analyst. In order to address this challenge, this paper introduces FIF, a Feature Identification Framework that uses Natural Language Processing (NLP) to analyze the hypotheses, identify the relevant feature space and predict the appropriate data mining task and model. The FIF is designed on the principles of microservices architecture pattern, comprising of five core groups of microservices: (a) NLP Pre-processor, (b) Attribute Identifier, (c) Feature Identifier, (d) Topic Modeller, and (e) Data Mining Task Evaluator. Finally, FIF is evaluated with five hypotheses against our data warehouse.","","978-1-4503-6934-3","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8909479","feature selection;data warehouses;topic modeling;data mining;microservices;dimensionality space reduction;model selection","Data mining;Task analysis;Predictive models;Metadata;Data warehouses;Feature extraction","","","","18","","25 Nov 2019","14-17 Oct. 2019","14-17 Oct. 2019","IEEE","IEEE Conferences"
"Deep inverse regression with modified document probability for text classification","R. Ren; L. Ma; K. C. Tan","Rolls-Royce Singapore; Rolls-Royce Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore",2016 International Joint Conference on Neural Networks (IJCNN),"3 Nov 2016","2016","","","1654","1659","The recently introduced DeepIR model is proven effective for text classification [1]. In this paper, a modified DeepIR model is proposed by introducing a new document probability. This probability employs composite log likelihood method. An experiment using the modified DeepIR model is conducted on five text classification data sets. The proposed model shows considerable improvements in multi-class classification and minor improvements in binary-class classification. We further analyze the result to explain the performance increase.","2161-4407","978-1-5090-0620-5","10.1109/IJCNN.2016.7727396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7727396","","Computational modeling;Training;Probability;Data models;Semantics;Mathematical model;Motion pictures","","","","18","IEEE","3 Nov 2016","24-29 July 2016","24-29 July 2016","IEEE","IEEE Conferences"
"Employing Methodologies from the Field of Artificial Intelligence for Identifying Fake News","J. Goyal; N. Sharma; P. Singh; V. Kukreja; A. Anand; S. Gupta","Chitkara University Institute of Engineering and Technology, Chitkara University, Rajpura, Punjab, India; Chitkara University Institute of Engineering and Technology, Chitkara University, Rajpura, Punjab, India; Computer Science and Engineering, Graphic Era Hill University, Dehradun, India; Chitkara University Institute of Engineering and Technology, Chitkara University, Rajpura, Punjab, India; AIT, Chandigarh University, Mohali, Punjab, India; Chitkara University Institute of Engineering and Technology, Chitkara University, Rajpura, Punjab, India",2023 World Conference on Communication & Computing (WCONF),"4 Sep 2023","2023","","","1","5","The constant development of social media platforms has made it possible for anyone to disseminate news immediately and to a large audience. Because of this, there has been a significant reduction in the amount of complexity everywhere. This indicates that it is becoming an increasingly difficult task to differentiate between authentic and fake news in the environment. In this research, we propose a realistic solution to the issues that are encountered while detecting false news by utilizing artificial intelligence (AI) and machine learning (ML) methodologies in conjunction with semantic features. This solution is aimed at identifying fake news. In order to assist us in making a decision, a number of research articles on machine learning were analyzed.","","979-8-3503-1120-4","10.1109/WCONF58270.2023.10235077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10235077","AI and Machine Learning;Fake News;Deep learning;Classification Naïve Bayes;SVM;Random Forest;Natural Language Processing","Support vector machines;Machine learning algorithms;Social networking (online);Semantics;Forestry;Feature extraction;Naive Bayes methods","","","","21","IEEE","4 Sep 2023","14-16 July 2023","14-16 July 2023","IEEE","IEEE Conferences"
"An Ensemble model to analyze the sentiments of Textual Data for Monitoring and Comprehending Racist Views","B. Sangam; S. Sangam","Dept. of Computer Engineering, K.L.E Technological University, Hubballi, India; Dept. of Computer Engineering, SSJCOE, University of Mumbai, Mumbai, India",2023 6th International Conference on Advances in Science and Technology (ICAST),"4 Mar 2024","2023","","","187","190","Sentiment analysis, which seeks to examine and comprehend the underlying sentiment or emotion portrayed in textual data, has grown to be a significant topic of research in natural language processing. The proliferation of user-generated information on social media sites like Twitter/X makes them an ideal source for sentiment analysis investigations. This abstract provides a thorough analysis of sentiment analysis using a Twitter/X dataset with a comparison of the effectiveness of conventional machine learning models as the main topic. This study's main goal is to categorize posts as racist or sexist or non-racist or non-sexist. The Twitter/X dataset is preprocessed to eliminate noise such as stop words, URLs, mentions, and hashtags before being tokenized to extract useful features. Evaluation criteria like accuracy, F-score are used to evaluate each model's performance. The experimental findings and comparison analyses offer insightful information for real-world uses like social media sentiment analysis.","","979-8-3503-5981-7","10.1109/ICAST59062.2023.10454915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10454915","sentiment analysis;SVM;naïve bayes;Logistic Regression;Random Forest Classifier","Sentiment analysis;Analytical models;Machine learning algorithms;Social networking (online);Reviews;Feature extraction;Monitoring","","","","15","IEEE","4 Mar 2024","8-9 Dec. 2023","8-9 Dec. 2023","IEEE","IEEE Conferences"
"Analyzing Cybercrime News Articles Using Supervised Text Classification","S. Mutalib; N. M. F. N. M. Nizam; M. Y. Darus; H. Mokayed; Y. Mahmud; S. Abdul-Rahman","Faculty of Computer and Mathematical Sciences, Universiti Teknologi MARA, Shah Alam, Selangor, Malaysia; Malayan Banking Berhad Company, Kuala Lumpur, Wilayah Persekutuan, Kuala Lumpur; Faculty of Computer and Mathematical Sciences, Universiti Teknologi MARA, Shah Alam, Selangor, Malaysia; Department of Computer Science, Electrical and Space Engineering, Luleatekniska universitet (Lulea University of Technology), Luela, Sweden; Faculty of Computer and Mathematical Sciences, Universiti Teknologi MARA, Shah Alam, Selangor, Malaysia; Faculty of Computer and Mathematical Sciences, Universiti Teknologi MARA, Shah Alam, Selangor, Malaysia",2025 6th International Conference on Artificial Intelligence and Data Sciences (AiDAS),"5 Nov 2025","2025","","","153","158","The incidence of cybercrime has escalated in this country, particularly during the epidemic. The nation has developed several strategic initiatives, including the Malaysia Cyber Security Strategy (MCSS), which established a foundation for combating cybercrime. One of the fundamental components is the enhancement of capacity and capability development, awareness, and education. To properly increase awareness, the taxonomy of cybercrime must be comprehensible to the public. This research aims to analyze the categorization of news articles by employing supervised models to facilitate the classification of cybercrime types and to identify the most effective models with feature extractor. Four supervised models utilizing a mixture of two feature extractors were analyzed. The models were tested to assess their performance using percentage splits of $70: 20$ and 80:20. Each model is assessed according to accuracy, F1 score, and precision. The experiment demonstrated that Random Forest, utilizing the TF-IDF feature extractor, yielded the most favourable outcome. This model distinguishes itself with an accurate rate of $\mathbf{9 4. 0 1 \%}$. The Naive Bayes classifier utilizing the Word2vec feature extractor had the lowest performance, achieving an accuracy rate of 73.48 %. This study concentrated on the analysis of textual data through the examination of word frequency and the accuracy of classification into Cybercrime Type 1 and Cybercrime Type 2. To improve future studies, it may be beneficial to refine the data scope by concentrating on local Malay news for more variant findings with more specific events such as fake news and phishing.","","979-8-3315-8603-4","10.1109/AiDAS67696.2025.11212863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11212863","Article News;Cybercrime;Machine Learning;Supervised;Text Classification","Deep learning;Analytical models;Accuracy;Terminology;Social networking (online);Taxonomy;Text categorization;Feature extraction;Computer crime;Random forests","","","","31","IEEE","5 Nov 2025","2-3 Sept. 2025","2-3 Sept. 2025","IEEE","IEEE Conferences"
"Enhancing Phishing Detection using Machine Learning Algorithms","J. K. S; S. Gupta; Rajashree; Santhanakrishnan; J. Miriam; N. Muneera","Sathyabama Institute of Science and Technology, Chennai, India; Sathyabama Institute of Science and Technology, Chennai, India; Sathyabama Institute of Science and Technology, Chennai, India; CMR University, Bangalore; Sathyabama Institute of Science and Technology, Chennai, India; Sathyabama Institute of Science and Technology, Chennai, India",2025 International Conference on Inventive Computation Technologies (ICICT),"23 May 2025","2025","","","716","719","The current article introduces the application of machine learning algorithms to aid phishing, i.e., the application of these algorithms to prepare well-fitting, realistic phishing attacks. Due to the nature of ML in having attributes, including natural language comprehension and pattern recognition ability, phishing attacks have the potential to evade the current traditional security tactic and execute real-time. As per the paper, the supervised learning is being trained for phishing email crafting and the unsupervised learning training for phishing victim behavioral pattern exploitation, illustrating how ML can be effectively utilized to automate and escalate phishing attacks. The findings showcase the need for adaptive ML-based security solutions to detect and counter such emerging threats.","2767-7788","979-8-3315-1224-8","10.1109/ICICT64420.2025.11005375","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11005375","Cyber security;Phishing attack;Machine learning;LSTM;Ensemble learning","Training;Support vector machines;Machine learning algorithms;Accuracy;Phishing;Unsolicited e-mail;Feature extraction;Ensemble learning;Security;Unsupervised learning","","","","10","IEEE","23 May 2025","23-25 April 2025","23-25 April 2025","IEEE","IEEE Conferences"
