"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Continuous Finger Joint Angle Estimation With sEMG Signals","S. Zhou; K. Yin","School of Astronautics, Northwestern Polytechnical University, Xi’an, Shaanxi Province, China; Nanjing Research Institute of Electronic Technology, Nanjing, Jiangsu Province, China","2019 IEEE THE 2nd INTERNATIONAL CONFERENCE ON MICRO/NANO SENSORS for AI, HEALTHCARE, AND ROBOTICS (NSENS)","21 Dec 2020","2019","","","6","10","The current sensing devices for measuring continuous finger movement are either restrictive to users (data glove) or easily influenced by external environment (optical or magnetic trackers based method). Therefore, the objective of this study is developing a continuous finger movement tracking system that is more easy and comfortable to use. The surface electromyography (sEMG) signals applied in this study were collected from human forearm with 10 electrodes, and transmitted to the computer via cables. Timedomain features were extracted and further filtered with a low-pass filter to smooth the features. Three partial least square regression (PLSR) based movement estimation models had been built for the three movements investigated in this study, and one movement recognition model was constructed to determine which movement estimation model would be applied for the new incoming samples. The prediction accuracy evaluated in terms of Pearson's correlation coefficient ranges from 0.84 to 0.91 for single finger flexion, and ranges from 0.53 to 0.83 for the movement of fingers flexed together in fist. The normalized root mean square error (NRMSE) ranges from 0.04 to 0.1 for single finger flexion, and ranges from 0.046 to 0.14 for the movement of fingers flexed together in fist. The effectiveness of PLSR has also been proved by comparing its performance with linear regression (LR) model.","","978-1-7281-6652-0","10.1109/NSENS49395.2019.9293963","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9293963","sEMG;PLSR;LR;regression;myoelectric control;ninaPro","Sensors;Robot sensing systems;Medical services;Conferences;Artificial intelligence","","2","","16","IEEE","21 Dec 2020","31 Oct.-2 Nov. 2019","31 Oct.-2 Nov. 2019","IEEE","IEEE Conferences"
"Sentiment Classification Of E-Commerce Feedback Using Machine Learning Algorithms","K. C.; H. Mohamed; S. Mythili","Master of Computer Science, Karpagam Academy of Higher Education, Coimbatore, India; KPPIM, UiTM Cawangan Terengganu Kampus Kuala Terengganu, Terengganu, Malaysia; Department of Computer Science, Karpagam Academy of Higher Education, Coimbatore, India",2024 International Conference on Emerging Research in Computational Science (ICERCS),"27 Feb 2025","2024","","","1","7","In the swiftly changing landscape of e-commerce, it is essential for businesses to comprehend consumer sentiment to improve customer satisfaction and effectively adapt to market changes. An assessment was conducted on the performance of three algorithms for machine learning Support Vector Machines (SVM), Logistic Regression, and Naive Bayes for sentiment analysis of user-generated content on Twitter. A thorough methodology was implemented, including gathering data, preprocessing, extracting features, and evaluating the model to assess how well these methods work. Methods like TFIDF and n-grams enhanced the model's understanding of contextual sentiment. SVM exhibited high accuracy, attributed to its exceptional capability to manage high-dimensional data and establish robust decision boundaries. Nonetheless, challenges persist in interpreting neutral sentiments and ambiguous language. The investigation into complex deep learning methods, encompassing recurrent Transformers and neural networks, presents opportunities for additional advancements in sentiment classification. These findings underscore the significance of sentiment analysis in assisting e-commerce platforms like Amazon, Flipkart, and Meesho in refining their product offerings and marketing strategies, ultimately fostering increased customer engagement and satisfaction.","","979-8-3315-3496-7","10.1109/ICERCS63125.2024.10895740","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10895740","Sentiment analysis;Support Vector Machines (SVM);E-commerce;Customer reviews;Text Classification;Data pre-processing;customer feedback analysis;TF-IDF;Bag-ofWords;Opinion mining;Marketing strategies","Support vector machines;Sentiment analysis;Logistic regression;Accuracy;Machine learning algorithms;High dimensional data;User-generated content;Customer satisfaction;Feature extraction;Electronic commerce","","","","15","IEEE","27 Feb 2025","12-14 Dec. 2024","12-14 Dec. 2024","IEEE","IEEE Conferences"
"A Comparative Study of Sentiment Analysis on Amazon Customer Reviews: Deep Learning vs. Machine Learning with Balanced and Imbalanced Datasets","M. I. Corak; C. Wang; X. Zhang","Dept. of Computer Science, CUNY College of Staten Island, Staten Island, NY, USA; Dept. of Computer Science, CUNY LaGuardia Community College, Long Island City, NY, USA; Dept. of Computer Science, CUNY College of Staten Island, Staten Island, NY, USA","2025 IEEE 16th Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)","4 Dec 2025","2025","","","0014","0020","This research compares deep learning and traditional machine learning methods for sentiment analysis, highlighting model selection, data balancing, and efficiency affect large-scale text classification. The research [1] evaluates five traditional machine learning models - Random Forest Classifier (RFC), Logistic Regression Classifier (LRC), Bernoulli Naïve Bayes (BNB), Linear Support Vector Classifier (L-SVC) and Multinomial Naïve Bayes (MNB) - trained using Bag of Words (BoW) and Term Frequency-Inverse Document Frequency (TFIDF), alongside deep learning architectures [2] including long short-term memory (LSTM), bidirectional LSTM, Recurrent Neural Networks (RNN), Gated Recurrent Units (GRU), Attention mechanisms, and FastText embeddings. A key aspect of this study is the analysis of model performance across balanced and imbalanced datasets, exploring how data distribution affects sentiment classification accuracy. The findings indicate that deep learning models outperform traditional machine learning models in handling long-range dependencies and contextual meaning in text. However, machine learning models exhibit competitive performance with lower computational costs, making them viable for real-time applications.","","979-8-3315-6501-5","10.1109/UEMCON67449.2025.11267657","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267657","Deep Learning;Machine Learning;Sentiment Analysis;Customer Reviews;E-commerce;Social Media;Amazon","Deep learning;Training;Analytical models;Sentiment analysis;Accuracy;Reviews;Computational modeling;Machine learning;Data models;Context modeling","","","","6","IEEE","4 Dec 2025","22-24 Oct. 2025","22-24 Oct. 2025","IEEE","IEEE Conferences"
"A Fast Text-Based Communication System for Handicapped Aphasiacs","Y. -F. Fu; C. -S. Ho","Department of Management of Information Systems, China University of Technology, Taipei, Taiwan; Department of Information Technology and Communication, Jiangnan University, Taipei, Taiwan",2009 Fifth International Conference on Intelligent Information Hiding and Multimedia Signal Processing,"17 Nov 2009","2009","","","583","594","In general, AAC systems are equipped with special access mechanisms, since the users lack the fine motor-control required to operate such systems with standard peripheral devices. The major problem with such AAC systems is low text typing speed. This paper presents a fast text-based communication system, enabled by finger language and supported by a virtual keyboard, to aim at efficient text entry. A handicapped aphasiac can enter text via the virtual keyboard by wearing a data glove to make proper finger gestures and use them to directly select the letters on the keyboard. The technique centers on the concept of finger language components. We have developed a finger language recognition system that could recognize static finger language components from the finger gestures of a handicapped aphasiac. We then extended the technique to continuous input of finger language components and developed a text-based communication environment for handicapped aphasiacs.","","978-1-4244-4717-6","10.1109/IIH-MSP.2009.251","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5337389","handicapped aphasiac;data glove;finger gestures;finger language;neural network;Augmentative and Alternative Communication","Fingers;Natural languages;Handicapped aids;Keyboards;Deafness;Data gloves;Multimedia systems;Signal processing;Computer science;Information technology","","8","4","10","IEEE","17 Nov 2009","12-14 Sept. 2009","12-14 Sept. 2009","IEEE","IEEE Conferences"
"A Comparative Analysis of Machine Learning Models for Fake News Detection","D. A. Subhash; N. Sharma; A. Kumar; S. K. Jha; Ishica; R. Pandey","Computer Science and Engineering, Chandigarh University, Mohali, Punjab; Computer Science and Engineering, Chandigarh University, Mohali, Punjab; Computer Science and Engineering, Chandigarh University, Mohali, Punjab; Computer Science and Engineering, Chandigarh University, Mohali, Punjab; Computer Science and Engineering, Chandigarh University, Mohali, Punjab; Computer Science and Engineering, Chandigarh University, Mohali, Punjab",2023 3rd International Conference on Innovative Mechanisms for Industry Applications (ICIMIA),"18 Apr 2024","2023","","","760","767","The rapid increase in the sharing of fake news poses a major threat in this modern digital world to information integrity. This issue can be addressed by using the Machine Learning (ML) models. This research is based on comparative study of four such ML models- Random Forest Classifier, Logistic Regression, Decision Tree, and Gradient Boosting Classifier. Various performance metrics such as precision, accuracy, recall, Fl-score are employed for model evaluation. The dataset is being used to train the features based on textual content and metadata. This particular analysis produces the results like Random Forest Classifier, which exhibits highest accuracy and provides reliable outcomes in differentiating fake news and actual news. Additionally, the research underscores the importance of data preprocessing, feature selection, and model hyper-parameter tuning in optimising the efficiency in fake news detection. This study provides valuable insights to combat the spreading of fake news in this digital age.","","979-8-3503-4363-2","10.1109/ICIMIA60377.2023.10425817","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10425817","Machine Learning;Random Forest Classification;Logistic Regression;Decision tree;Gradian Boosting Classifier","Logistic regression;Analytical models;Feature extraction;Boosting;Fake news;Random forests;Information integrity","","2","","16","IEEE","18 Apr 2024","21-23 Dec. 2023","21-23 Dec. 2023","IEEE","IEEE Conferences"
"A Deep Learning based Approach for Sindhi Poet Classification using Couplets","A. Samad; M. M. Anwar; R. K. Kataria; M. Murtaza; F. Ali","School of Science and Engineering, Habib University, Karachi, Pakistan; Department of Computer Science, Emory University, Atlanta, Georgia; School of Science and Engineering, Habib University, Karachi, Pakistan; School of Science and Engineering, Habib University, Karachi, Pakistan; School of Science and Engineering, Habib University, Karachi, Pakistan",2024 International Conference on Emerging Trends in Smart Technologies (ICETST),"6 Nov 2024","2024","","","1","6","Sindhi poetry serves as a monument to the cultural richness of Sindhi heritage, encompassing themes of affection, dedication, and community harmony. However, the contemporary decline in Sindhi language usage calls for innovative preservation efforts. In this study, we present a Deep Learning-based model for the automatic classification of Sindhi poets based on couplets. The dataset consists of 3000 couplets authored by five well-known Sindhi poets, each representing distinct periods and subject styles. We utilize PySpark’s Word2Vec, a pre-trained BERT-based model called MuRIL, and Keras’s Embedding Layer to produce sentence-level embeddings for each couplet. By doing extensive experiments and utilizing advanced approaches including Stochastic Gradient Descent, Random Forest, and 1D Convolutional Neural Networks, we have achieved a test accuracy of 87.2%. Our study is the first to focus on Sindhi poetry, as to the best of our knowledge, no prior work has been done in this field.","","979-8-3315-1585-0","10.1109/ICETST62952.2024.10737966","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10737966","","Deep learning;Accuracy;Stochastic processes;Market research;Global communication;Cultural differences;Convolutional neural networks;Random forests","","1","","25","IEEE","6 Nov 2024","10-11 Oct. 2024","10-11 Oct. 2024","IEEE","IEEE Conferences"
"Leveraging Ensemble Learning for Enhanced Sentiment Analysis","A. Bhowmic; S. Parua; D. Mandal; B. K. Ghosh; R. Karmakar","Computer Science and Engineering, Techno International New Town, Kolkata, India; Computer Science and Engineering, Techno International New Town, Kolkata, India; Computer Science and Engineering, Techno International New Town, Kolkata, India; Computer Science and Engineering, Techno International New Town, Kolkata, India; Computer Science and Engineering (IOT & CS), Heritage Institute of Technology, Kolkata, India",2024 International Conference on Distributed Computing and Optimization Techniques (ICDCOT),"8 May 2024","2024","","","1","6","Sentiment analysis assesses emotions in textual data, vital in applications like product reviews and social media. Ensemble learning enhances sentiment analysis by integrating diverse algorithms, improving predictive accuracy and robustness in interpretation. This work meets the growing demand for robust sentiment interpretation tools by combining ensemble learning with sentiment analysis. Ensemble methods integrate diverse learning algorithms, crucial in assessing textual emotions, particularly in areas like product reviews and social media within natural language processing (NLP). Our contribution involves developing tailored artificial neural network (ANN) sentiment classifiers proficient in capturing intricate language sequences for quality reviews. Leveraging the IMDB movie reviews dataset, our approach demonstrates effectiveness through various evaluation metrics. Utilizing k-nearest neighbour (KNN), Random Forest, and Naive Bayes algorithms, along with k-means clustering and regressive learning, we employ ensemble learning to analyze sentiments in online reviews. This effectively addresses the resource-intensive retraining process in conventional sentiment analysis methods, resulting in accurate outcomes for emotional AI.","","979-8-3503-8295-2","10.1109/ICDCOT61034.2024.10515983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10515983","ANN;Emotional AI;Ensemble Learning;KNN;K-Means Clustering;Neural Network;NLP;Sentiment Analysis","Sentiment analysis;Reviews;Social networking (online);Web services;Artificial neural networks;Predictive models;Prediction algorithms","","1","","22","IEEE","8 May 2024","15-16 March 2024","15-16 March 2024","IEEE","IEEE Conferences"
"Contextual Emotion Retrieval in Low-Resource Languages: A Deep Neural Paradigm for Bengali Nostalgia Detection","B. Sing; M. R. Rahman","Department of Computer Science and Engineering, Shahjalal University of Science and Technology, Sylhet, Bangladesh; Department of Computer Science and Engineering, Shahjalal University of Science and Technology, Sylhet, Bangladesh","2025 International Conference on Quantum Photonics, Artificial Intelligence, and Networking (QPAIN)","29 Sep 2025","2025","","","1","6","Nostalgia is a complex emotion that connects individuals to their cultural and personal pasts, often expressed in digital platforms through comments, posts, and narratives. This study focuses on the automatic detection of nostalgic sentiment in Bengali text, a low-resource language with rich cultural depth but limited computational tools. We introduce a manually annotated dataset of 20,561 Bengali comments from different social media categorized as nostalgic or non-nostalgic. The dataset, initially imbalanced, was augmented to improve class distribution and provide a robust benchmark for machine learning and deep learning models. Our methodology includes a comparative evaluation of classical models such as Logistic Regression, SVM, and Random Forest, as well as deep learning models including CNN, LSTM, BiLSTM, and a fine-tuned BERT-based classifier. Experimental results show that the BERT Nostalgia Classifier achieves the highest accuracy of 87.63 % and an F1-score of 0.81, significantly outperforming other models. The findings confirm that deep contextual embeddings are effective for detecting nuanced emotions like nostalgia in resource-scarce languages. This work contributes a novel dataset and a scalable framework for affective computing in Bengali, with potential applications in sentiment analysis, cultural informatics, and emotionally aware recommender systems.","","979-8-3315-9694-1","10.1109/QPAIN66474.2025.11171754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11171754","Nostalgia Detection;Bengali Language;Sentiment Analysis;Transformer Models;BERT;Emotion Classification;Deep Learning;Natural Language Processing","Deep learning;Sentiment analysis;Analytical models;Accuracy;Video on demand;Social networking (online);Computational modeling;Transformers;Cultural differences;Web sites","","","","21","IEEE","29 Sep 2025","31 July-2 Aug. 2025","31 July-2 Aug. 2025","IEEE","IEEE Conferences"
"A Hybrid NLP and ML Framework for Detecting Online News Deception","R. K. K; A. Begum Y; S. C; M. K; D. R; S. B","JCT College of Engineering and Technology, Coimbatore, Tamil Nadu, India; JCT College of Engineering and Technology, Coimbatore, Tamil Nadu, India; JCT College of Engineering and Technology, Coimbatore, Tamil Nadu, India; JCT College of Engineering and Technology, Coimbatore, Tamil Nadu, India; JCT College of Engineering and Technology, Coimbatore, Tamil Nadu, India; JCT College of Engineering and Technology, Coimbatore, Tamil Nadu, India",2025 3rd International Conference on Intelligent Cyber Physical Systems and Internet of Things (ICoICI),"1 Dec 2025","2025","","","1647","1653","The accelerated growth of digital media and social networking sites has amplified the spread of fake news, leading to mass misinformation and manipulation of the public. The detection of such fake news in real-time is a daunting challenge, due to the massive amount of information and the high speed of dissemination. The problem is solved in this research by presenting a solution based on machine learning, which is specifically tailored to accurately identify fake news articles. The system uses a logistic regression classifier, which has been trained on carefully selected textual features derived from news articles and headlines. With an impressive accuracy of 99.4%, the model ensures reliable and efficient detection. The aim is to offer a lightweight, user-friendly tool that allows users to check the authenticity of online information before sharing or acting on it. The novelty of this work is marked by its simplicity, high performance, and flexibility, making it amenable to real-time applications and allowing easy integration into web browsers and social media sites to enhance its impact..","","978-1-6654-5753-8","10.1109/ICoICI65217.2025.11254190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11254190","Fake news;clickbait;misinformation;machine learning;logistic regression;social media;content classification","Logistic regression;Accuracy;Social networking (online);Text categorization;Machine learning;Feature extraction;Rendering (computer graphics);Real-time systems;Browsers;Fake news","","","","20","IEEE","1 Dec 2025","17-19 Sept. 2025","17-19 Sept. 2025","IEEE","IEEE Conferences"
"Sentimental Analysis of Movie Reviews using Soft Voting Ensemble-based Machine Learning","A. Athar; S. Ali; M. M. Sheeraz; S. Bhattachariee; H. -C. Kim","Dept. of Digital Anti-Aging Healthcare, Inje University, Gimhae, Republic of Korea; Dept. of Digital Anti-Aging Healthcare, Inje University, Gimhae, Republic of Korea; Dept. of Digital Anti-Aging Healthcare, Inje University, Gimhae, Republic of Korea; Dept. of Digital Anti-Aging Healthcare, Inje University, Gimhae, Republic of Korea; Dept. of Digital Anti-Aging Healthcare, Inje University, Gimhae, Republic of Korea","2021 Eighth International Conference on Social Network Analysis, Management and Security (SNAMS)","16 Mar 2022","2021","","","01","05","Sentimental analysis helps to classify a subject's sentiments (e.g., positive, negative, or neutral) automatically towards a specific topic, product, news, or any movie. Machine learning is a powerful technique of artificial intelligence (AI) to control the increasing demand for accurate sentimental analysis. The analysis of sentiment on social networks, such as Facebook or Twitter, has become a powerful source of learning about the user's opinion and it has a wide range of applications in the same field. However, the accuracy and efficiency of sentimental analysis are being impeded by different challenges faced in the field of Natural language processing (NLP). In this paper, we have proposed a state-of-the-art soft voting ensemble (SVE) approach to perform sentimental analysis of movie reviews. Five different well-known machine learning (ML) classifiers have been used for this purpose, namely Logistic Regression (LR), Naïve Bayes (NB), XGBoost (XGB), Random Forest (RF), and Multilayer Perceptron (MLP). Our proposed ensemble approach outperformed all other classifiers by giving an overall accuracy, precision, recall, and f1-score of 89.9%, 90.0%, 90.0%, and 90.0%, respectively.","","978-1-6654-9495-3","10.1109/SNAMS53716.2021.9732159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9732159","sentimental analysis;artificial intelligence machine learning;natural language processing;data mining","Radio frequency;Social networking (online);Blogs;Multilayer perceptrons;Motion pictures;Natural language processing;Security","","21","","22","IEEE","16 Mar 2022","6-9 Dec. 2021","6-9 Dec. 2021","IEEE","IEEE Conferences"
"Feature Based Sentimental Analysis for Prediction of Mobile Reviews Using Hybrid Bag-Boost algorithm","S. K. Pathuri; N. Anbazhagan; G. B. Prakash","Dept of CSE, Koneru Lakshmaiah Educational Foundation, Vaddeswaram, Guntur, AP; Dept Of Mathematics, Alagappa University, Karaikudi, TN; Dept Of Mathematics, Koneru Lakshmaiah Educational Foundation, Vaddeswaram, Guntur, AP",2020 7th International Conference on Smart Structures and Systems (ICSSS),"22 Sep 2020","2020","","","1","5","Sentiment analysis or opinion mining is one of the major challenge of NLP (natural language processing). Business Analytics plays a key role in the current scenario with a perception that people wants to enhance their enterprise. In particular, these people rely on feedback of their goods to withstand the competition and knowledge mining that can give them an outstanding view into what to expect in the future. Few words or phrases may decide results or outcomes. As a majority of these people seek to boost their company in order to achieve full benefit by providing premium goods. In this aspect, sentiment analysis has gained a lot of interest in the current years. SA is an area of research of NLP that is used to classify a specific feature's opinion or perspective within a text. This paper is based on the different methods used to identify a particular text according to the opinions conveyed by the user's i.e. whether the overall sentiment of a individual is negative or positive or neutral. We are also looking at the two advance approaches adopted (feature classification pursued by polarity classification) along with the experimental results. Finally in this paper we compared 3 ML classification techniques 1) Logistic Regression, 2) Hybid Bag-Boost algorithm 3) SVM in which hybrid algorithm provides more accuracy compared to the other 3 ML algorithms. The Main objective of the proposed method is to predict the user reviews for choosing a best mobile using several classification Algorithms.","","978-1-7281-7223-1","10.1109/ICSSS49621.2020.9201990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9201990","Mobile Reviews;Classification Techniques;SVM;Hybrid-Bag-Boost;Naive Bayes","Classification algorithms;Decision trees;Boosting;Prediction algorithms;Machine learning algorithms;Support vector machines;Bagging","","19","","15","IEEE","22 Sep 2020","23-24 July 2020","23-24 July 2020","IEEE","IEEE Conferences"
"Sentiment Analysis on Food Review using Machine Learning Approach","N. Islam; N. Akter; A. Sattar","Department of Computer Science & Engineering, University Daffodil International University, 102, Shukrabad, Mirpur Road, Dhanmondi, Dhaka; Department of Computer Science & Engineering, University Daffodil International University, 102, Shukrabad, Mirpur Road, Dhanmondi, Dhaka; Department of Computer Science & Engineering, University Daffodil International University, 102, Shukrabad, Mirpur Road, Dhanmondi, Dhaka",2021 International Conference on Artificial Intelligence and Smart Systems (ICAIS),"12 Apr 2021","2021","","","157","164","Interpersonal interaction correspondence has obtained a customary standard way to deal with web. Casual correspondence insinuates the use of web-based life destinations and applications. Twitter is one of the mainstream web-based media utilized in the present-day life. Individuals share their inclination with a post in many exercises of our everyday lives. Supposition analysis has become commonly notable. Regardless, stable Twitter thought portrayal execution stays dangerous due to different issues: generous class lopsidedness in a multi-class issue, illustrative extravagance issues for feeling signs, and the usage of different ordinary semantic models. These issues are perilous since various sorts of online life assessment rely upon exact shrouded Twitter thoughts. As necessities seem to be, a book examination structure is proposed for Twitter notion investigation. Estimation investigation by utilizing twitter information is well known in this recorded. Words and articulations bespeak the perspectives of people about the things, organizations, governments and events through electronic systems administration media. Eliminating positive, negative or nonpartisan polarities from electronic life content names task of suspicion assessment in the field of NLP. The outstanding improvement of solicitations for business affiliations and governments, affect experts to accomplish their examination in assumption examination. This exploration utilizes three front line ML classifiers SVM, Logistic Regression, Random Forest, Naive Bayes classifier for development of product review analysis. The tests are performed using Twitter yelp datasets. This data is available online on the web. The discussion conversation, review objections, destinations are a bit of the appraisal of rich resources where the study or posted articles is their inclination or all-around end towards the subject.","","978-1-7281-9537-7","10.1109/ICAIS50930.2021.9395874","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9395874","Machine learning;Food review;NLP;Sentiment Analysis.","Support vector machines;Social networking (online);Blogs;Government;Standards organizations;Media;Task analysis","","11","","18","IEEE","12 Apr 2021","25-27 March 2021","25-27 March 2021","IEEE","IEEE Conferences"
"Balancing Techniques for Improving Automated Detection of Hate Speech and Offensive Language on Social Media","B. A. C. Reddy; G. K. Chandra; D. S. Sisodia; A. Anuragi","Department of Computer Science and Engineering, National Institute of Technology, Raipur, India; Department of Computer Science and Engineering, National Institute of Technology, Raipur, India; Department of Computer Science and Engineering, National Institute of Technology, Raipur, India; Department of Computer Science and Engineering, National Institute of Technology, Raipur, India",2023 2nd International Conference for Innovation in Technology (INOCON),"19 Apr 2023","2023","","","1","8","On social media networks like Twitter, Facebook, and Tumblr, people frequently share information. However, these platforms are also notorious for the spread of hate speech and insults, often posted anonymously. Hate speech involves using violent, abusive, or aggressive language towards a particular group based on factors such as gender, race, religion, or region. The prevalence of hate speech on these websites is a major concern, and manually detecting it can be time-consuming. To address this issue, this study presents an automated hate speech detection model that is evaluated on a publicly available Twitter dataset. The proposed method emphasizes data pre-processing, including stemming, term frequency-inverse document frequency (TF-IDF) for feature extraction, and various sampling techniques (random sampler, synthetic minority over-sampling technique (SMOTE), and ALL-KNN) to balance an imbalanced dataset. The logistic regression, support vector machine (SVM), and k-nearest neighbor (k-NN) machine learning classifiers were trained and tested using hold-out cross-validation to reduce overfitting and evaluate performance. The performance was evaluated using metrics such as accuracy, precision, and confusion matrix. The results showed that the logistic regression classifier using the SMOTE approach had the best performance, with an accuracy of 82%, a macro average of precision, recall, and an F1-score of 80%, 82%, and 79%, respectively.","","979-8-3503-2092-3","10.1109/INOCON57975.2023.10101157","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10101157","Sentimental analysis;Hate speech;offensive language;TF-ID features;logistic regression;Sampling techniques","Support vector machines;Technological innovation;Social networking (online);Hate speech;Blogs;Text categorization;Feature extraction","","5","","19","IEEE","19 Apr 2023","3-5 March 2023","3-5 March 2023","IEEE","IEEE Conferences"
"Micro hydraulic system using slim artificial muscles for a wearable haptic glove","Dongseok Ryu; Kyung-Won Moon; Hyungdo Nam; Yongkwun Lee; Changmook Chun; Sungchul Kang; Jea-Bok Song","Intelligent Robotics Research Center, Korea Institute of Science and Technology, Seoul, South Korea; Samsung Electronics Company Limited, Suwon, South Korea; Intelligent Robotics Research Center, Korea Institute of Science and Technology, Seoul, South Korea; Intelligent Robotics Research Center, Korea Institute of Science and Technology, Seoul, South Korea; Intelligent Robotics Research Center, Korea Institute of Science and Technology, Seoul, South Korea; Intelligent Robotics Research Center, Korea Institute of Science and Technology, Seoul, South Korea; Mechanical Engineering Department, Korea University, Seoul, South Korea",2008 IEEE/RSJ International Conference on Intelligent Robots and Systems,"14 Oct 2008","2008","","","3028","3033","Over the past few decades, various haptic gloves have been developed for use in virtual environments. The actuating systems for most existing haptic gloves require lots of external auxiliary equipment. Because of this, the motion of the user is restricted by the length of the electric wires or pneumatic tubes attached to this equipment. A compact actuation system, including related equipment, is thus indispensable for a wearable haptic glove to be truly effective. To resolve the problem of hampered motion and reach, a micro hydraulic actuating system was developed in this research. It was composed of a slim, flexible artificial muscle, a compact hydraulic module for actuating the muscle, and a micro pressure sensor for measuring without flux loss. The characteristics of the muscle were investigated for their control capacity. The step and sinusoidal responses were analyzed to evaluate the performance of the micro hydraulic system. Once these analyses were completed, a lightweight and compact actuation system was built incorporating a wearable haptic glove. By virtue of the developed micro hydraulic system, the wearable haptic glove was able to operate independently of any external equipment, and movement was completely free of any restrictions from wires or tubes.","2153-0866","978-1-4244-2057-5","10.1109/IROS.2008.4651159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4651159","","Muscles;Force;Haptic interfaces;Hydraulic systems;Fingers;Actuators;Electron tubes","","5","1","14","IEEE","14 Oct 2008","22-26 Sept. 2008","22-26 Sept. 2008","IEEE","IEEE Conferences"
"A RoBERTa-Centric Hybrid Approach using LSTM and BiGRU for Sentiment Analysis of Online Reviews","S. Mulla; S. M. Subhani; N. Kumar; Y. S. Krishna; G. V. Krishna; R. Lalitha","Dept. of Computer Science and Engineering, Vignan’s Foundation for Science, Technology and Research, Guntur, India; Dept. of Computer Science and Engineering, Vignan’s Foundation for Science, Technology and Research, Guntur, India; Dept. of Computer Science and Engineering, Vignan’s Foundation for Science, Technology and Research, Guntur, India; Dept. of Computer Science and Engineering, Vignan’s Foundation for Science, Technology and Research, Guntur, India; Dept. of Computer Science and Engineering, Vignan’s Foundation for Science, Technology and Research, Guntur, India; Dept. of Computer Science and Engineering, Vignan’s Foundation for Science, Technology and Research, Guntur, India",2025 International Conference on Sustainable Communication Networks and Application (ICSCN),"30 Dec 2025","2025","","","2062","2067","Because of the explosive growth of e-commerce, user-generated product reviews have become a vital source of data for understanding consumer sentiment. However, because these reviews are often noisy, highly unbalanced, and unstructured, automated sentiment classification is challenging. In this study, we present a hybrid deep learning framework that blends transformer-based contextual embeddings with recurrent sequence modeling. Specifically, our architecture employs a bidirectional GRU stack to capture sequential dependencies, an LSTM layer to preserve long-term contextual information, and RoBERTa for contextualized feature extraction. To further increase robustness, we employ a preprocessing pipeline that consists of class-imbalance handling via focal loss, subword tokenization, and text normalization. The model is trained using AdamW optimization, mixed precision, and regularization techniques like dropout to improve generalization. We test our method on extensive datasets of Amazon product reviews and show consistent gains over baselines such as standalone LSTMs, fine-tuned RoBERTa, and TF-IDF with logistic regression. According to experimental results, our approach has strong generalization to complex review patterns like negation and achieves higher macro F1-scores and AUC, especially on minority sentiment classes.","","979-8-3315-9420-6","10.1109/ICSCN67106.2025.11308317","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11308317","Sentiment Analysis;RoBERTa;BiGRU;LSTM;Hybrid Model;E-Commerce Reviews","Sentiment analysis;Reviews;Pipelines;Transformers;Tokenization;Robustness;Electronic commerce;Noise measurement;Long short term memory;Optimization","","","","15","IEEE","30 Dec 2025","15-17 Oct. 2025","15-17 Oct. 2025","IEEE","IEEE Conferences"
