"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Natural Language Processing and Machine Learning Approaches to Detect Bangla Hate Speech on Social Media","M. S. Islam; S. Saha; M. M. Alam; N. Kumar Datta; M. H. Ali; M. Mahbub Alam; M. D. Hossain; M. Golam Moazzam","Bangladesh Atomic Energy Commission, Institute of Computer Science (ICS); Bangladesh Atomic Energy Commission, Institute of Electronics (IE); Bangladesh Atomic Energy Commission, Institute of Computer Science (ICS); Bangladesh Atomic Energy Commission, Institute of Computer Science (ICS); Bangladesh Atomic Energy Commission, Institute of Computer Science (ICS); Bangladesh Atomic Energy Commission, Institute of Computer Science (ICS); Bangladesh Atomic Energy Commission, Institute of Computer Science (ICS); Dept. of Computer Science and Engineering, Jahangirnagar University, Bangladesh",2023 26th International Conference on Computer and Information Technology (ICCIT),"27 Feb 2024","2023","","","1","6","In this modern era, with the popularity of the Unicode system, many people use Bangla text to express their opinions, comments, emotions on Facebook, Twitter, and YouTube, etc. However, this social connectivity always does not create positive impacts. Trolling, cyberbullying, online harassment, sexual and political abuse, and cybercrime often create a huge negative physiological effect on victims. In most cases, women, children, and celebrities are the victims which may often lead them to depression and suicidal activity. Therefore, at the early stage, cyberbullying and hate speech detection can reduce these cyber crimes.A few researches have been carried out in the Bangla language to detect cyberbullying and hate speech due to annotated corpora, lexical and morphological analyzers. This research aims to design and develop an effective model to detect Bangla cyberbullying and hate speech text with the combination of Natural Language Processing (NLP) and Machine Learning Classifier algorithms. In this study, we have collected 6244 Bangla text data from various online social platforms consisting of 6 categories of hate speeches. Then, we labeled the data into two main classes-bullied and neutral that were used to train our classifiers after preprocessing and features extracted by the Bangla NLP tool and TF-IDF(Term Frequency –Inverse Document Frequency). Our comparative study outlines that, with an accuracy rate of 89% and considering parameters Recall, Precision, Specificity, F-Score, and ROC, the Random Forest Classifier achieves the best results compared to others.","","979-8-3503-5901-5","10.1109/ICCIT60459.2023.10441452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10441452","Hate Speech;Bangla text;machine learning;NLP;classification;Detection","Video on demand;Hate speech;Cyberbullying;Feature extraction;Natural language processing;Web sites;Random forests","","5","","18","IEEE","27 Feb 2024","13-15 Dec. 2023","13-15 Dec. 2023","IEEE","IEEE Conferences"
"Classification of News Category Using Contextual Features","M. Jahnavi; K. Chandana; P. C. Nair; K. Dheeraj","Dept. of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Bengaluru, India; Dept. of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Bengaluru, India; Dept. of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Bengaluru, India; Dept. of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Bengaluru, India",2024 International Conference on Knowledge Engineering and Communication Systems (ICKECS),"7 Aug 2024","2024","1","","1","7","This study focuses on the crucial task of news category classification using a dataset consisting of 175,995 instances spanning across 30 distinct categories. The system utilizes a preprocessing pipeline to collect intricate linguistic features. Pre-trained word embeddings such as GloVe, FastText and Word2Vec are utilized to gather semantic information. The dataset is balanced using SMOTE analysis, and semantic information is gathered using pre-trained word embeddings. The study investigates various machine learning algorithms such as K-Nearest Neighbors, Random Forest, XGBoost, Decision Tree, Logistic Regression, Gaussian Naive Bayes, and AdaBoost. The primary emphasis lies in attaining exceptional precision, F1 score, and comprehending the interpretability of the models’ predictions. The study also highlights the need of model interpretability, utilizing LIME. The framework for real-world news classification employs a variety of embeddings, with KNN standing out as particularly effective. It improves precision and efficiency, especially when combined with Word2Vec embeddings, demonstrating machine learning’s potential in a wide range of news categories.","","979-8-3503-5968-8","10.1109/ICKECS61492.2024.10616859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10616859","News category classification;Word embeddings;SMOTE analysis;Accuracy;F1 score","Logistic regression;Accuracy;Machine learning algorithms;Semantics;Pipelines;Nearest neighbor methods;Predictive models","","3","","20","IEEE","7 Aug 2024","18-19 April 2024","18-19 April 2024","IEEE","IEEE Conferences"
"Feature Selection and Classification of Electronic Product Fault Short Text by Integrating TF-IDF and Wor D2vec","X. Tu","CSAT Solutions LP, Houston, United States",2025 4th International Conference on Distributed Computing and Electrical Circuits and Electronics (ICDCECE),"18 Jun 2025","2025","","","1","6","Driven by Internet technology and social media, news text data shows explosive growth, and traditional manual classification has been difficult to meet the needs of efficient retrieval. In response to the problem of news short text classification, this study reviews existing technologies through literature review and proposes two improved models, standardized TF-IDF and 1+log (TF) - IDF. Nonlinear scaling is used to optimize word frequency weight allocation, and a voting mechanism is combined to fuse three classifiers: support vector machine, random forest, and gradient boosting tree, to construct a more robust ensemble framework. The experimental results show that the improved model improves the F1 score on the news headline dataset by 4.2% -5.7% compared to traditional methods, especially in the recognition of low frequency professional terms. The voting fusion strategy further improves the classification accuracy by 3.8%. However, research is still limited by domain dependencies in datasets, IDF calculations ignoring differences in word distribution between categories, and insufficient capture of contextual semantics. In the future, we can explore directions such as cross domain data expansion, introduction of BERT pre training models, dynamic weight adjustment mechanisms, and knowledge graph integration to optimize the generalization and semantic parsing capabilities of news short text classification.","","979-8-3315-3366-3","10.1109/ICDCECE65353.2025.11035718","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11035718","news text classification;TF-IDF improved model;classifier ensemble;deep learning;contextual semantics","Training;Deep learning;Adaptation models;Accuracy;Computational modeling;Text categorization;Semantics;Feature extraction;Data models;Context modeling","","1","","15","IEEE","18 Jun 2025","25-26 April 2025","25-26 April 2025","IEEE","IEEE Conferences"
"Automatic Detection of Cyberbullying on Social Media Using Machine Learning","H. D; A. M; M. M; J. V. P","Department of Information Technology, Kumaraguru College of Technology, Coimabatore, Tamilnadu, India; Department of Information Technology, Kumaraguru College of Technology, Coimabatore, Tamilnadu, India; Department of Information Technology, Kumaraguru College of Technology, Coimabatore, Tamilnadu, India; Department of Information Technology, Kumaraguru College of Technology, Coimabatore, Tamilnadu, India","2023 2nd International Conference on Advancements in Electrical, Electronics, Communication, Computing and Automation (ICAECA)","7 Aug 2023","2023","","","1","6","The prevalence of digital media is expanding every day as technology advances. Individuals in the 21st century are growing up in an internet-equipped society. Digital media presents a lot of opportunities, but people frequently abuse it. Social media, for instance, is used to spread hatred for a person. Individuals are impacted by cyberbullying in various ways. It has an impact on more than just health; there are numerous other factors that put the victim’s life at risk. Cyber-bullying is a widespread modern event that an individual cannot completely avoid but can prevent. The method discussed in this study uses supervised-machine learning and neural networks to identify and stop cyber-bullying while considering its important attributes, such as the desire to harass a target time after time and the use of hate speech or abusive language. The models used in this study include 1-D Convolutional Neural Networks, Support Vector Machine (SVM), Logistic Regression (LR), and a Logistic Regression and Support Vector Machine (SVM) ensemble. The feature extraction methods used are Term Frequency-Inverse Document Frequency (TF-IDF) and N-grams. The optimizers used to fine-tune the models are also discussed. The method focuses on the recognition of text that is considered to be cyberbullying as well as the themes or categories that are considered to be cyberbullying, such as racism, sexual, physical mean, profanity, and many others. Results indicate that the Logistic Regression (LR) model with TF-IDF feature extraction and Stochastic Average Gradient (SAG) optimizer, outperforms existing models and methods used in the experiment, for identifying cyberbullying in text data.","","979-8-3503-0681-1","10.1109/ICAECA56562.2023.10201149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10201149","Cyberbullying;NLP;text classification;machine learning;harassment;social media;deep learning;ensemble","Support vector machines;Logistic regression;Text recognition;Computational modeling;Cyberbullying;Stochastic processes;Media","","","","15","IEEE","7 Aug 2023","16-17 June 2023","16-17 June 2023","IEEE","IEEE Conferences"
"A Multi-Model Approach Combining BERT and Generative AI","S. Poojary; M. Riza; R. L. Malghan","Department of Data Science and Computer Applications, Manipal Institution of Technology, Manipal Academy of Higher Education, Manipal, Karnataka, India; Department of Data Science and Computer Applications, Manipal Institution of Technology, Manipal Academy of Higher Education, Manipal, Karnataka, India; Department of Data Science and Computer Applications, Manipal Institution of Technology, Manipal Academy of Higher Education, Manipal, Karnataka, India",2025 3rd World Conference on Communication & Computing (WCONF),"17 Nov 2025","2025","","","1","7","Social media (Twitter) is an interactive platform where people and businesses voice opinions on matters, hence making it a good source of gathering insights about human behavior, market trends, and social dynamics. Sentiment classification of tweets as positive, negative, or neutral using categorization via machine learning and sophisticated natural language processing (NLP) methods is the subject of this research. A comparative study was performed between eight machine learning models: Logistic Regression, Support Vector Machine (SVM), K-Nearest Neighbors (KNN), Decision Tree Classifier, Random Forest Classifier, Bagging Classifier, Extra Trees Classifier, and AdaBoost Classifier. Of these, SVM had the best performance with a test accuracy of 97.46%, as it can handle high-dimensional text features and can clearly define decision boundaries. Ensemble techniques such as Random Forest and Extra Trees were also quite strong but not as strong as expected, which could be due to overfitting or the poor choice of hyperparameters. For this paper, we applied a fine-tuned BERT-based Generative AI model with 98.19% accuracy for sentiment classification, greatly increasing the accuracy in classification. By means of this transformer-based framework, the model could create a more contextualized understanding of language and manage linguistic complexity, sarcasm, and ambivalence much more effectively than the conventional machine learning methods. Such findings reflect the shift from the standard machine learning models to Generative AI when it comes to sentiment analysis, as well as its possible superiority over conventional methods in real-world applications.","","979-8-3315-3045-7","10.1109/WCONF64849.2025.11233468","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11233468","Sentiment Analysis;Twitter;Machine Learning;Natural Language Processing;Generative AI;Social Media","Support vector machines;Sentiment analysis;Accuracy;Social networking (online);Generative AI;Trees (botanical);Blogs;Nearest neighbor methods;Transformers;Random forests","","","","27","IEEE","17 Nov 2025","25-27 July 2025","25-27 July 2025","IEEE","IEEE Conferences"
"Performance Comparison of One-Hot Encoding vs Response Coding in Context of Social Media Text Sentiment Analysis","A. K. Jadiya; R. Thakur; A. Thakur","Institute of Engineering and Technology, Devi Ahilya Vishwavidyalya, Indore, Madhya Pradesh, India; International Institute of Professional Studies, Devi Ahilya Vishwavidyalya, Indore, Madhya Pradesh, India; School of Computer Science & IT, Devi Ahilya Vishwavidyalya, Indore, Madhya Pradesh, India","2025 International Conference on Computational, Communication and Information Technology (ICCCIT)","24 Mar 2025","2025","","","183","187","Most of the content on various social media platforms has enormous textual data. Before being used in machine learning models, this textual data must be transformed into numerical formats using feature extraction and feature engineering techniques to improve classification accuracy. Numerous methods, including Label Encoding, Response Coding, One-hot Encoding, and Binary Encoding, are available for converting textual input into numerical values, and these methods are effective in handling massive amounts of textual data. This study investigates how these methods can be applied to social media reviews and comments to establish the most effective encoding technique for classification machine learning models that recognize sentiment polarity. We selected a social media dataset with 44,955 tweets for our work and divided it into train, test, and cross-validation. Experimental results show that One-hot encoding performed the best with Logistic regression, whereas Response coding was less efficient.","","979-8-3315-1296-5","10.1109/ICCCIT62592.2025.10928016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10928016","Sentiment analysis;social media data;Natural Language Processing (NLP);One-hot encoding;Response Coding;Logistic regression;Naive Bayes","Logistic regression;Sentiment analysis;Accuracy;Social networking (online);Machine learning;Feature extraction;Encoding;Vectors;Numerical models;Bayes methods","","","","11","IEEE","24 Mar 2025","7-8 Feb. 2025","7-8 Feb. 2025","IEEE","IEEE Conferences"
"Performance Evaluation of Text Augmentation Methods with BERT on Small-sized, Imbalanced Datasets","L. Hu; C. Li; W. Wang; B. Pang; Y. Shang","Department of Business Administration, Washington and Lee University, Lexington VA, USA; Department of Electrical Engineering & Computer Science, University of Missouri, Columbia, MO, USA; Department of Electrical Engineering & Computer Science, University of Missouri, Columbia, MO, USA; Department of Electrical Engineering & Computer Science, University of Missouri, Columbia, MO, USA; Department of Electrical Engineering & Computer Science, University of Missouri, Columbia, MO, USA",2022 IEEE 4th International Conference on Cognitive Machine Intelligence (CogMI),"13 Mar 2023","2022","","","125","133","Recently deep learning methods have achieved great success in understanding and analyzing text messages. In real-world applications, however, labeled text data are often small-sized and imbalanced in classes due to the high cost of data collection and human annotation, limiting the performance of deep learning classifiers. Therefore, this study explores an understudied area—how sample sizes and imbalance ratios influence the performance of deep learning models and augmentation methods—and provides a solution to this problem. Specifically, this study examines the performance of BERT, Word2Vec, and WordNet augmentation methods with BERT fine-tuning on datasets of sizes 500, 1,000, and 2,000 and imbalance ratios of 4:1 and 9:1. Experimental results show that BERT augmentation improves the performance of BERT in detecting the minority class, and the improvement is most significantly (15.6–40.4% F1 increase compared to the base model and 2.8%–10.4% F1 increase compared to the model with the oversampling method) when the data size is small (e.g., 500 training documents) and highly imbalanced (e.g., 9:1). When the data size increases or the imbalance ratio decreases, the improvement generated by the BERT augmentation becomes smaller or insignificant. Moreover, BERT augmentation plus BERT fine-tuning achieves the best performance compared to other models and methods, demonstrating a promising solution for small-sized, highly imbalanced text classification tasks.","","978-1-6654-7406-1","10.1109/CogMI56440.2022.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10063469","text classification;NLP;imbalanced dataset;data augmentation;machine learning;deep learning","Deep learning;Training;Performance evaluation;Limiting;Bit error rate;Text categorization;Data collection","","7","","40","IEEE","13 Mar 2023","14-17 Dec. 2022","14-17 Dec. 2022","IEEE","IEEE Conferences"
"Sarcasmometer using sentiment analysis and topic modeling","N. Bhan; M. D'silva","Department of Information Technology, Dwarkdas J. Sanghvi College of Engineering, Mumbai, India; Department of Information Technology, Dwarkdas J. Sanghvi College of Engineering, Mumbai, India","2017 International Conference on Advances in Computing, Communication and Control (ICAC3)","19 Mar 2018","2017","","","1","7","Sarcasm is a type of sentiment where the notion that is conveyed is contrasting to what it actually means. It is usually used to denote something that is funny or to denote anger or dislike regarding a particular situation. Sarcasm has become a part of our daily lives. It is used in various social networking sites, review posts, entertainment businesses, etc. However, different people have different interpretation of sarcastic texts and this leads to debatable opinions about the product which is being described. Recognizing sarcastic statements can be very useful as it enhances the efficiency of after-sales services or consumer assistance through understanding the intentions and real opinions of consumers when browsing their feedbacks or complaints. In this paper we propose a system that will measure sarcasm using tweets from Twitter. We propose different algorithms to calculate the effect of sarcasm on texts and generate a score. Different features are generated from the received tweets which helps us to generate the score. At the end, we compare the scores from different algorithms to present the most efficient way to detect sarcasm. The system also provide a separate portal to check the score of any sentence/text entered by user and determine its score using the most accurate algorithm.","","978-1-5386-3852-1","10.1109/ICAC3.2017.8318782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8318782","sarcasm;n-grams;linear SVC;logistic regression;Naïve Bayes;topics;sentiments","Twitter;Mathematical model;Sentiment analysis;Tagging;Feature extraction;Dictionaries","","6","","6","IEEE","19 Mar 2018","1-2 Dec. 2017","1-2 Dec. 2017","IEEE","IEEE Conferences"
"Semantic sentiment analysis using context specific grammar","M. S. Bhuvan; V. D. Rao; S. Jain; T. S. Ashwin; R. M. R. Guddeti","Dept. of Information Technology, National Institute of Technology Karnataka, Mangalore, India; Dept. of Information Technology, National Institute of Technology Karnataka, Mangalore, India; Dept. of Information Technology, National Institute of Technology Karnataka, Mangalore, India; Dept. of Information Technology, National Institute of Technology Karnataka, Mangalore, India; National Institute of Technology Karnataka, Surathkal, Karnataka, IN","International Conference on Computing, Communication & Automation","6 Jul 2015","2015","","","28","35","The increasing number of e-commerce and social networking sites are producing large amount of data pertaining to reviews of a product, restaurant etc. A keen observation reveals that the text data gathered from any social review site are specific to a context and are subjective in nature promoting varied perceptions of sentiments. The novel idea is to define context specific grammar as semantics for a particular domain. Our research aims to develop a scalable model where features obtained from matching semantic patterns are used to predict the sentiment polarity of movie reviews and also provide a sentiment score for each review. The proposed model is intended to be flexible so that it could be applied to any domain by redefining the semantics specific to that domain. There are many other models which give accuracies greater than 80% using various methods. A study suggests that 70% accurate program is as good as humans as they have varied perceptions of sentiment about a movie review as it is a subjective summary of a movie. Our model might give lesser accuracy but it uses a cognitive approach trying to catch these varied perceptions by learning from a combination of positive and negative grammars. Analyzing results from various experiments we find that Logistic Regression with SGD on Apache Spark performs better with accuracy of 64.12% while being highly scalable. High dependency on the grammars is a limitation of the model. Improvements can be done by defining different quality and quantity of grammars.","","978-1-4799-8890-7","10.1109/CCAA.2015.7148366","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7148366","Large review data;Scalable model;Context-Specific-Grammar;Semantic pattern matching;Apache Spark;Flexible model;Sentiment Polarity;Sentiment Score","Grammar;Accuracy;Motion pictures;Sparks;Feature extraction;Data models;Semantics","","5","","21","IEEE","6 Jul 2015","15-16 May 2015","15-16 May 2015","IEEE","IEEE Conferences"
"Learning word embeddings from dependency relations","Y. Zhao; S. Huang; X. Dai; J. Zhang; J. Chen","State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",2014 International Conference on Asian Language Processing (IALP),"4 Dec 2014","2014","","","123","127","Continuous-space word representation has demonstrated its effectiveness in many natural language pro-cessing(NLP) tasks. The basic idea for embedding training is to update embedding matrix based on its context. However, such context has been constrained on fixed surrounding words, which we believe are not sufficient to represent the actual relations for given center word. In this work we extend previous approach by learning distributed representations from dependency structure of a sentence which can capture long distance relations. Such context can learn better semantics for words, which is proved on Semantic-Syntactic Word Relationship task. Besides, competitive result is also achieved for dependency embeddings on WordSim-353 task.","","978-1-4799-5330-1","10.1109/IALP.2014.6973490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6973490","dependency;word embedding;distributed representation","Context;Semantics;Context modeling;Syntactics;Training;Correlation;Accuracy","","5","","17","IEEE","4 Dec 2014","20-22 Oct. 2014","20-22 Oct. 2014","IEEE","IEEE Conferences"
"Digital Forensics and Machine Learning to Fraudulent Email Prediction","N. Al-Ghamdi; T. Alsubait","College of Computer and Information Systems, Umm Al-Qura University, Makkah, Saudi Arabia; College of Computer and Information Systems, Umm Al-Qura University, Makkah, Saudi Arabia",2022 Fifth National Conference of Saudi Computers Colleges (NCCC),"20 Mar 2023","2022","","","99","106","E-mail is widespread in the modern commercial environment, providing an appropriate and efficient method for communication. However, today’s e-mail security threats are multiplying at an unprecedented rate. Sending phishing, spoofing, spam, and scam e-mails attempting to gain access to victims’ personal or financial information is a common way e-mail is used to commit a crime. The criminal activity needs to be combated through digital forensics. Unfortunately, cyber events are becoming significantly challenging, and human capabilities are limited. Using the SeFACED dataset, this research proposes a content base, E-mail multi-classification, into four different classes: Normal, Fraudulent, Threatening, and Suspicious, using four primary Machine Learning algorithms, namely Naïve Bayes (NB), Support Vector Machine (SVM), Logistic Regression (LR), and Random Forest (RF). In addition, the Term FrequencyInverse Document Frequency (TF-IDF) and Word2vec are also used as feature extraction techniques to compare their results. The findings show that the best accuracy is achieved with the RF, LR, SVM model by the TF-IDF feature extraction with an accuracy of 95%. In addition, the result for classification with TF-IDF outperformed Word2vec classification.","","979-8-3503-3368-8","10.1109/NCCC57165.2022.10067685","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10067685","Multi-classification;Email Fraud Detection;Machine Learning;E-mail Forensics;Cybersecurity","Support vector machines;Radio frequency;Machine learning algorithms;Unsolicited e-mail;Phishing;Digital forensics;Feature extraction","","1","","34","IEEE","20 Mar 2023","17-18 Dec. 2022","17-18 Dec. 2022","IEEE","IEEE Conferences"
"Sentiment Analysis of Movie Reviews: Optimizing Predictions Through TF-IDF Vectorization","M. Irfan; A. S. Venkatesam; H. Shanmugasundaram; M. K. Gourisaria; S. Chowdhury; S. S. Patra","Department of Artificial Intelligence and Data Science, Vardhaman College of Engineering, Hyderabad, Telangana, India; Department of Artificial Intelligence and Data Science, Vardhaman College of Engineering, Hyderabad, India; Department of Artificial Intelligence and Data Science, Vardhaman College of Engineering, Hyderabad, India; School of Computer Engineering, Kalinga Institute of Industrial Technology, (KIIT) Deemed to be University, Bhubaneswar, India; Dept. of Computer Science and Engineering, Sreenivasa Institute of Technology and Management Studies(A), Chittoor, Andhra Pradesh, India; School of Computer Engineering, Kalinga Institute of Industrial Technology, (KIIT) Deemed to be University, Bhubaneswar, India",2025 3rd International Conference on Intelligent Data Communication Technologies and Internet of Things (IDCIoT),"13 Mar 2025","2025","","","102","107","Sentiment analysis model is aimed to accurately interpret movie reviews, addressing challenges like sarcasm and noisy data. By integrating multiple machine learning classifiers Naive Bayes, Random Forest, K-Nearest Neighbors, Logistic Regression, Decision Tree, and XGBoost—the model enhances sentiment prediction accuracy. The Term Frequency-Inverse Document Frequency (TF-IDF) method is used to extract features from a dataset of 50,000 movie reviews. Performance is evaluated using accuracy, precision, recall, and F1-score, with Logistic Regression achieving the best results, including an highest accuracy of 84.33 % and an F1-score of 0.847. In comparison to traditional methods, this multi-classifier approach offers a deeper understanding of movie reviews and its influence on audience decisions. The study demonstrates the potential of using these machine learning techniques to provide real-time, scalable sentiment analysis, which is crucial for filmmakers and marketers seeking insights into audience satisfaction and box office performance.","","979-8-3315-2754-9","10.1109/IDCIOT64235.2025.10914886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10914886","Sentiment analysis;Natural Language Processing;Machine learning;Flowcharts;Motion pictures;Reviews;Decision making","Sentiment analysis;Logistic regression;Accuracy;Reviews;Predictive models;Motion pictures;Feature extraction;Real-time systems;Noise measurement;Random forests","","","","18","IEEE","13 Mar 2025","5-7 Feb. 2025","5-7 Feb. 2025","IEEE","IEEE Conferences"
"AI-Driven Healthcare Decision Support System: Utilizing Machine Learning and Sentiment Analysis to Interpret Patient Feedback","T. -L. Tseng; Y. Chen; Y. -J. Hsieh; Y. -C. Wu; Y. -M. Chiang","Dept. of Management Sciences, Tamkang University, New Taipei City, Taiwan; Dept. of Management Sciences, Tamkang University, New Taipei City, Taiwan; Dept. of Information Management, National Changhua University of Education, Changhua, Taiwan; Dept. of Management Sciences, Tamkang University, New Taipei City, Taiwan; Dept. of Management Sciences, Tamkang University, New Taipei City, Taiwan",2025 International Conference on Advanced Machine Learning and Data Science (AMLDS),"2 Oct 2025","2025","","","390","393","With medical digitalization, online patient reviews have become crucial for evaluating healthcare quality. Traditional surveys face limitations in sample size and response rate, hindering real-time patient satisfaction assessment. This study develops an AI-driven Healthcare Decision Support System (AI-DSS) using NLP and ML to analyze patient reviews from NTUH and TVGH, identifying key satisfaction factors. Using BERT for sentiment analysis and text mining, feedback is categorized into five dimensions: facility environment, waiting time, staff attitude, medical procedures, and treatment outcomes. Multiple linear regression quantifies their impact on satisfaction, while a ChiSquare Test compares hospital performance. Results show waiting time and staff attitude as critical factors, with significant differences in the facility environment and staff attitude (p < 0.001). This study confirms AI's role in real-time satisfaction monitoring and data-driven healthcare improvements","","979-8-3315-1099-2","10.1109/AMLDS63918.2025.11159453","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11159453","Artificial Intelligence;Healthcare Decision Support System;Sentiment Analysis;Patient Satisfaction;Machine Learning","Decision support systems;Text mining;Sentiment analysis;Reviews;Hospitals;Web services;Linear regression;Machine learning;Real-time systems;Monitoring","","","","25","IEEE","2 Oct 2025","19-21 July 2025","19-21 July 2025","IEEE","IEEE Conferences"
"Sentiment Flow: Modeling Twitter Conversations as Graphs Using GNNs for Fine-Grained Emotion Detection","A. Kesharwani; P. Srivastava; D. Gupta; S. K. Pandey; L. Singh; R. Kashyap","Department of CSE (AI), KIET Group Of Institutions, Ghaziabad, India; Department of CSE, Kashi Institute of Technology, Varanasi, India; Department of CSBS, Noida Institute of Engineering and Technology, Greater Noida, India; Department of CSE, United College of Engineering and Research, Prayagraj, India; Department of CSE (AI & ML), KIET Group Of Institutions, Ghaziabad, India; Department of CSE (AI & ML), KIET Group Of Institutions, Ghaziabad, India",2025 IEEE 4th World Conference on Applied Intelligence and Computing (AIC),"4 Nov 2025","2025","","","952","956","This research introduces a novel framework for sentiment analysis on Twitter, where conversational context is modeled as graphs and processed using Graph Neural Networks (GNNs) for fine-grained emotion detection. Traditional sentiment analysis approaches rely heavily on textual content alone, overlooking interaction patterns and conversational dynamics. In this work, we represent Twitter threads as conversation graphs, where nodes denote tweets and edges capture reply, retweet, or quote relationships. Each tweet is preprocessed using tokenization, lowercasing, URL removal, and emoji normalization. Tweet representations are initialized using 200 -dimensional pre-trained GloVe embeddings, and graph structures are constructed using NetworkX. We evaluate three GNN architectures—Graph Convolutional Network (GCN), Graph Attention Network (GAT), and Relational Graph Convolutional Network (R-GCN)—to model relational context within conversations. Our models are benchmarked against traditional classifiers such as Naive Bayes, Logistic Regression, and SVM.","","979-8-3315-2613-9","10.1109/AIC66080.2025.11212170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11212170","Graph Neural Networks;Sentiment Analysis;Twitter Conversations;Fine-Grained Emotion Detection;Text Mining","Context;Uniform resource locators;Emotion recognition;Sentiment analysis;Social networking (online);Computational modeling;Blogs;Oral communication;Tokenization;Context modeling","","","","11","IEEE","4 Nov 2025","26-27 July 2025","26-27 July 2025","IEEE","IEEE Conferences"
"Business Intelligence Visualization Using Deep Learning Based Sentiment Analysis on Amazon Review Data","Z. Desai; K. Anklesaria; H. Balasubramaniam","Department of Information Technology, NMIMS University, MPSTME, Mumbai, India; Department of Information Technology, NMIMS University, MPSTME, Mumbai, India; Department of Information Technology, NMIMS University, MPSTME, Mumbai, India",2021 12th International Conference on Computing Communication and Networking Technologies (ICCCNT),"3 Nov 2021","2021","","","1","7","In recent years, online shopping, especially for electronic devices has surged to high levels. Consumers seek the best products for the price they pay, and companies seek to improve their products in every way possible. The common link between the two aforementioned statements is reviews left by consumers who have already purchased the product. These reviews help consumers make the right decision to buy a product and help companies analyze how the product was received by the consumers. In this paper, we aim to classify sentiments of the reviews from our dataset by using Natural Language Processing (NLP), which has been achieved using certain Deep learning-BERT and LSTM, and Machine learning- Decision Tree, Logistic Regression, Stochastic Gradient Descent, Multinomial Naïve Bayes and Support Vector Machine algorithms. We also aim to help companies selling these products to streamline efficiency and improve customer satisfaction using Business Intelligence (BI), for which we have made use of PowerBI by Microsoft.","","978-1-7281-8595-8","10.1109/ICCCNT51525.2021.9579786","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9579786","Sentiment analysis;business intelligence;text classification;machine learning;deep learning;visualization","Support vector machines;Deep learning;Sentiment analysis;Machine learning algorithms;Data visualization;Companies;Business intelligence","","15","","13","IEEE","3 Nov 2021","6-8 July 2021","6-8 July 2021","IEEE","IEEE Conferences"
