"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Follow Your Hidden Traces: Underground Forum-Based Darknet Market Sybil Detection","M. Kim; Y. Kim; J. Hur","Computer Science and Engineering, Korea University, Seoul, Korea; Computer Science and Engineering, Korea University, Seoul, Korea; Computer Science and Engineering, Korea University, Seoul, Korea",2025 IEEE International Conference on Web Services (ICWS),"30 Sep 2025","2025","","","218","224","A darknet market is an online marketplace where illicit goods or criminal services are provided. Because of the explosive development in the popularity of such marketplaces, there is a recognized requirement for automated analysis of cybercriminal activities in the darknet markets. However, the vendor's multiple accounts (Sybil accounts) make it difficult to identify the actual relationship between vendors. Recent studies proposed darknet market-based Sybil detection methods using images and item descriptions. However, relying solely on market information presents limitations, as it should depend on profiles and product data uploaded by vendors for inferring similarity and identifying Sybil accounts. This study introduces a novel forum-based model to complement market-based approaches, enhancing Sybil account detection by uncovering multiple accounts not easily detectable through market data alone. The proposed model filters Sybil-relevant posts, extracts vital information about Sybil vendors from forum posts, and validates vendors' presence in the marketplace. Evaluations on real-world datasets from major darknet markets show that 98 % accuracy in Sybil-related post classification and 93% accuracy in extracting information about vendors' multiple accounts are achieved. Our method successfully identifies a significant number of additional multiaccount pairs in comparison to the state-of-the-art market-based models, uncovering 541 Sybil pairs, a substantial 92 % of which are newly discovered multi-accounts not previously detected by existing models. To the best of our knowledge, this is the first study that utilizes forum data and demonstrates its efficacy for Sybil detection in the real world.","2836-3868","979-8-3315-5563-4","10.1109/ICWS67624.2025.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11169719","Darknet Market;Sybil detection;Underground forum;De-anonymization","Dark Web;Accuracy;Filters;Web services;Ecosystems;Feature extraction;Explosives;Data models;Data mining","","","","43","IEEE","30 Sep 2025","7-12 July 2025","7-12 July 2025","IEEE","IEEE Conferences"
"Stock Price Forecasting with Temporal-Feature Attention and Graph SAGE on Multimodal Financial Data","M. A. K. Azad; M. F. I. Khan; M. Z. Raihan; C. R. Debi; M. Khaliluzzaman; A. K. M. Masum","Dept. of Business and Technology Management, Islamic University of Technology, Gazipur, Bangladesh; Dept. of Management Information Systems, International American University, Los Angeles, USA; School of Business, Bangladesh Open University; Computational Intelligence Lab, Southeast University, Dhaka, Bangladesh; Dept of CSE, International Islamic University Chittagong, Chittagong, Bangladesh; Dept. of CSE, Southeast University, Dhaka, Bangladesh",2025 International Conference on Intelligent and Secure Engineering Solutions (CISES),"5 Dec 2025","2025","","","718","723","Forecasting stock price movements is a complex task due to the dynamic behavior of financial markets and the interdependencies among various economic and behavioral factors. Existing models often fail to jointly capture temporal dependencies, feature relevance, and structural relationships among multiple stocks, particularly when integrating multimodal data such as sentiment and market indicators. To address this gap, we propose a novel architecture TDAGNN-SAGE that combines a dual attention mechanism with a topology aware Graph SAGE framework to enhance predictive performance. Our approach leverages multimodal financial data including time series stock indicators, market index features and sentiment scores extracted using FinBERT from daily news headlines. The dual attention module captures both temporal and feature-level relevance, while the graph component models inter stock correlations using a static correlation based adjacency matrix. We further employed SHAP (Shapley Additive Explanations) to analyze feature importance and enhance model interpretability. We evaluated our model using data from five publicly traded companies listed on the Dhaka Stock Exchange (DSE). The result shows that our approach consistently performs better than traditional methods such as CNN, BiLSTM, BiGRU, Random Forest, and Linear Regression. TDAGNN-SAGE achieved a mean absolute error (MAE) of 0.1353 and an R2 score of 0.9665. Our findings highlight the effectiveness of graph augmented attention frameworks for more accurate financial time series forecasting using multimodal data.","","979-8-3315-7349-2","10.1109/CISES66934.2025.11265066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11265066","Stock prediction;Time series;Graph Neural Networks;Attention;Sentiment analysis;Deep learning","Sentiment analysis;Correlation;Biological system modeling;Time series analysis;Feature extraction;Data models;Topology;Forecasting;Stock markets;Random forests","","","","31","IEEE","5 Dec 2025","11-13 Aug. 2025","11-13 Aug. 2025","IEEE","IEEE Conferences"
"Semi-Supervised Generative Adversarial Network with BERT Model for pharmacovigilance drug reactions","N. Shajahan; B. E. Samuel","Department of Computer Science, College of Engineering & Computer Sciences, Jazan University, Jazan, Saudi Arabia; Department of Computer Science, College of Engineering & Computer Sciences, Jazan University, Jazan, Saudi Arabia",2025 International Conference on Sustainable Communication Networks and Application (ICSCN),"30 Dec 2025","2025","","","1681","1686","Sentiment analysis is now a widely prominent area of study and applies to a variety of fields, including health, politics, and economics. Automated analysis of internet user evaluations may help pharmaceutical companies learn more about drugs' efficacy and possible adverse effects, which might lead to better pharmacovigilance systems. Deep learning (DL) algorithms have successfully tackled many problems, including sentiment analysis, completely transforming the field of natural language processing (NLP). These approaches need huge, explained datasets to train their models. Getting on high-quality labelled datasets, meanwhile, may be a real pain in the real world. The opposite is true for unlabeled texts, which are often easy to get. This study proposes a Semi-Supervised Generative Adversarial Network (SS-GAN) and BERT to handle pharmacovigilance tasks and enhance outcomes. This paper presents a comparison between the proposed and existing methodologies in order to assess the real contribution of this method.","","979-8-3315-9420-6","10.1109/ICSCN67106.2025.11308218","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11308218","generative adversarial network;drug reviews;BERT;data;deep learning","Drugs;Deep learning;Training;Sentiment analysis;Reviews;Pain;Biological system modeling;Green communications;Generative adversarial networks;Testing","","","","15","IEEE","30 Dec 2025","15-17 Oct. 2025","15-17 Oct. 2025","IEEE","IEEE Conferences"
"Cosine similarity to determine similarity measure: Study case in online essay assessment","A. R. Lahitani; A. E. Permanasari; N. A. Setiawan","Department of Electrical Engineering and Information Technology, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical Engineering and Information Technology, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical Engineering and Information Technology, Universitas Gadjah Mada, Yogyakarta, Indonesia",2016 4th International Conference on Cyber and IT Service Management,"29 Sep 2016","2016","","","1","6","Development of technology in educational field brings the easier ways through the variety of facilitation for learning process, sharing files, giving assignment and assessment. Automated Essay Scoring (AES) is one of the development systems for determining a score automatically from text document source to facilitate the correction and scoring by utilizing applications that run on the computer. AES process is used to help the lecturers to score efficiently and effectively. Besides it can reduce the subjectivity scoring problem. However, implementation of AES depends on many factors and cases, such as language and mechanism of scoring process especially for essay scoring. A number of methods implemented for weighting the terms from document and reaching the solutions for handling comparative level between documents answer and expert's document still defined. In this research, we implemented the weighting of Term Frequency - Inverse Document Frequency (TF-IDF) method and Cosine Similarity with the measuring degree concept of similarity terms in a document. Tests carried out on a number of Indonesian text-based documents that have gone through the stage of pre-processing for data extraction purposes. This process results is in a ranking of the document weight that have closesness match level with expert's document.","","978-1-4673-8443-8","10.1109/CITSM.2016.7577578","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7577578","Automated Essay Scoring (AES);TF-IDF;Cosine Similarity","Data mining;Feature extraction;Information retrieval;Media;Algorithm design and analysis;Frequency measurement;Context","","294","","16","IEEE","29 Sep 2016","26-27 April 2016","26-27 April 2016","IEEE","IEEE Conferences"
"US Based COVID-19 Tweets Sentiment Analysis Using TextBlob and Supervised Machine Learning Algorithms","R. Khan; F. Rustam; K. Kanwal; A. Mehmood; G. S. Choi","University of Science and Technology, Hefei, China; Department of CS KFUEIT, Rahim Yar Khan, Pakistan; Department of CS, Women University, Multan, Pakistan; Department of CS & IT, The Islamia University of Bahawalpur, Punjab, Pakistan; Department of Information & Communication Engineering, Yeungnam University, Gyeongbuk, Korea",2021 International Conference on Artificial Intelligence (ICAI),"4 Jun 2021","2021","","","1","8","In December 2019, a highly contagious disease, Coronavirus disease 2019 (COVID-19) was first detected in Wuhan, China. The disease has spread to 212 countries and territories worldwide. While this epidemic has continued to infect millions of people, several nations have resorted to complete lockdowns. People took social networks during this shutdown to share their opinions, feelings, and find a way to calm down. This study proposed a US-based sentiment analysis of the tweets using machine learning and the lexicon analysis approach. This US-based tweets dataset was collected by RStudio software from 30 January 2020 to 10th May 2020, contains 11858 tweets. We find the label corresponding to each tweet using TextBlob, that is to say, positive, negative, or neutral. To clean up the facts we pre-process the tweets. In a later step, different feature techniques such as bag-of-words (BoW) and term frequency-inverse document frequency (TF-IDF) are used to preserve expressive information. Finally, the random forest, gradient boosting machine, extra tree classifier, logistic regression, and support vector machine models are used to categorize beliefs as being positive, negative, or neutral. Our suggested pipeline output is assessed using accuracy, precision, recall & F1 score. This research study shows how TF-IDF features can increase the performance of the supervised machine learning models and in this work, the gradient boosting machine outperforms the others and achieves high accuracy of 96% when paired with TF-IDF features. This analysis was done to analyze how the situation is being handled by citizens of the United States. The results of the experiments validate the approach’s effectiveness.","","978-1-6654-3293-1","10.1109/ICAI52203.2021.9445207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9445207","COVID-19;sentiment analysis;supervised machine learning;Tweets analysis;Classification","COVID-19;Support vector machines;Sentiment analysis;Analytical models;Social networking (online);Vegetation;Feature extraction","","36","","38","IEEE","4 Jun 2021","5-7 April 2021","5-7 April 2021","IEEE","IEEE Conferences"
"Identification of Hate Speech in Social Media","N. D. T. Ruwandika; A. R. Weerasinghe","University of Colombo School of Computing, 35, Reid Avenue, Colombo, Sri Lanka; University of Colombo School of Computing, 35, Reid Avenue, Colombo, Sri Lanka",2018 18th International Conference on Advances in ICT for Emerging Regions (ICTer),"17 Jan 2019","2018","","","273","278","An exploration of different approaches to detect hate speech in social media is present in this paper. Due to the rapid growing of online content hate speech has become a common issue which can influence variety of hate crimes. So, there is a need to find an accurate and efficient technique to detect online hate content and flag them automatically. The experiment was carried out using a local English text dataset. Hate speech is defined as the usage of language to insult or spread hatred towards a group or individual based on religion, race, gender or social status for the experiment. Then a comparison of both supervised and unsupervised learning techniques with different feature types for the task of hate speech detection was done. From all the supervised and unsupervised models Naïve Bayes classifier with Tf-idf features performed best with an F-score of 0.719.","2472-7598","978-1-5386-7352-2","10.1109/ICTER.2018.8615517","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8615517","Hate speech, Naï;ve Bayes Classifier, Supervised Learning, Tf-idf, Unsupervised Learning,","Feature extraction;Task analysis;Social network services;Unsupervised learning;Voice activity detection;Machine learning;Supervised learning","","22","","13","IEEE","17 Jan 2019","26-29 Sept. 2018","26-29 Sept. 2018","IEEE","IEEE Conferences"
"Classification system for time series data based on feature pattern extraction","H. Sugimura; K. Matsumoto","Graduate School of Engineering, Kanagawa Institute of Technology, Kanagawa, Japan; Graduate School of Engineering, Kanagawa Institute of Technology, Kanagawa, Japan","2011 IEEE International Conference on Systems, Man, and Cybernetics","21 Nov 2011","2011","","","1340","1345","This paper proposes a system which acquires feature patterns and makes classifiers for time series data without using background knowledge given by a user. Time series data are widely appeared in finance, medical research, industrial sensors, etc. The system acquires the feature patterns that characterize similar data in database. We focus on two aspects of the feature pattern: global and local frequency. Our purpose is to acquire features of each data by extracting these patterns. The system cut out subsequences from time series data. Several representative sequences are extracted from these subsequences by using clustering. Feature patterns are acquired from these representative sequences. For this purpose, we develop a method that applies TF*IDF weight technique, which is often used in text mining, to time series data. The time series data are classified by using the acquired feature patterns. In accordance with a criterion that is based on the entropy theory, feature patterns are improved by the automatic process, generation by generation, using the genetic algorithm. By using the final and optimized feature patterns, we build a decision tree that determines future behaviors. We explain how these two tools are combinatory applied in the entire knowledge discovery process.","1062-922X","978-1-4577-0653-0","10.1109/ICSMC.2011.6083844","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6083844","datamining;time series;classification;TF*IDF;dynamic time warping;decision tree;genetic algorithm","Time series analysis;Decision trees;Training data;Data mining;Feature extraction;Databases;Genetic algorithms","","4","","13","IEEE","21 Nov 2011","9-12 Oct. 2011","9-12 Oct. 2011","IEEE","IEEE Conferences"
"Fake Job Post Detection Using Machine Learning","P. K. B P; B. D J; G. G; M. N","Dept. of Computer Science and Engineering Atria Institute of Technology, Bangalore, Karnataka, India; Dept. of Computer Science and Engineering Atria Institute of Technology, Bangalore, Karnataka, India; Dept. of Computer Science and Engineering Atria Institute of Technology, Bangalore, Karnataka, India; Dept. of Computer Science and Engineering Atria Institute of Technology, Bangalore, Karnataka, India",2025 International Conference on Computing for Sustainability and Intelligent Future (COMP-SIF),"28 Apr 2025","2025","","","1","6","By examining patterns in the text data and metadata linked to job adverts, The use of learning algorithms has grown in popularity in the detection of fraudulent job postings. For this, Research Machine emphasises the application of a number of algorithms, such as Naive Bayes and Random Forest, Together with models for deep learning, like CNN and Bidirectional LSTM, and AdaBoost. To extract useful features These techniques depend on text preparation techniques such as lemmatisation, tokenisation, and TF-IDF vectorisation. To differentiate between authentic and fraudulent posts, models are instructed in datasets and evaluated using measures such as accuracy, accuracy, memory, and F1-score. Advanced classifiers and group techniques have proven to be quite successful in enhancing detection performance while lowering false positives and negatives.","","979-8-3315-3853-8","10.1109/COMP-SIF65618.2025.10969867","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10969867","Fake Job Ads Detection;Models for Deep Learning;Naive Bayes;TF-IDF Vectorisation;Ensemble Techniques","Deep learning;Support vector machines;Accuracy;Metadata;Feature extraction;Bayes methods;Sustainable development;Random forests;Resilience;Recruitment","","2","","25","IEEE","28 Apr 2025","21-22 March 2025","21-22 March 2025","IEEE","IEEE Conferences"
"Spam Detection System Based on Hybrid Scoring","S. Popova; H. Nenov; D. Stoyanova","Software and Internet Technologies Department, Technical University, Varna, Bulgaria; Software and Internet Technologies Department, Technical University, Varna, Bulgaria; Software and Internet Technologies Department, Technical University, Varna, Bulgaria",2024 International Conference Automatics and Informatics (ICAI),"28 Jan 2025","2024","","","120","125","Spam continues to be a serious problem for the vastly growing online communications. The is the reason for ongoing research and development of various solutions and systems for spam prevention and detection. This paper presents a spam detection system based on hybrid scoring which uses machine learning algorithms to analyze given email and classified as either spam or ham. Proposed system uses TF-IDF in the process of feature selection and works for emails written both in English and Bulgarian. Algorithms as Naïve Bayes, Support Vector Machines, Logistic Regression, Decision Tree, and Random Forest are implemented and tuned, and numerous experiments are conducted. Support Vector Machines and Random Forest models achieve best results in terms of classification accuracy, reducing classification error to less than 2%.","","979-8-3503-5390-7","10.1109/ICAI63388.2024.10851565","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10851565","spam filter;classification;supervised learning;machine learning","Support vector machines;Machine learning algorithms;Accuracy;Unsolicited e-mail;Prevention and mitigation;Reinforcement learning;Feature extraction;Classification algorithms;Random forests;Research and development","","2","","20","IEEE","28 Jan 2025","10-12 Oct. 2024","10-12 Oct. 2024","IEEE","IEEE Conferences"
"Sentimental Analysis of airline tweets using Machine Learning Algorithm and Regular Expression","P. S. Ponmalar; A. Saxena; D. Jaiswal","Department of Computational Intelligence, School of computing, SRM Institute of Science and technology, Chennai, India; Artificial Intelligence, School of computing, SRM Institute of Science and technology, Chennai, India; Artificial Intelligence, School of computing, SRM Institute of Science and technology, Chennai, India","2024 International Conference on Advances in Computing, Communication and Applied Informatics (ACCAI)","25 Jul 2024","2024","","","1","7","Sentiment analysis is a technique that uses natural language processing techniques to analyze the feelings and usage of textual content evaluation.Sentiment analysis makes use of information identified and taken from a variety of sources. It looks at a variety of factors to try and ascertain a customer’s attitude. It is extensively used throughout the world for sentiment analysis and opinion extraction, enabling business organizations to understand user preferences. This paper presents a thorough yet user-friendly method for evaluating sentiment, which primarily displays aggregate ratings based on both positive and negative words. Based on the ratings, the tweets are then classified as Positive, Negative, or Neutral. Over the past ten years, there has been a notable increase in the application of opinion mining and sentiment evaluation techniques. Many studies in this field seek to determine people’s attitudes, beliefs, and feelings about a particular topic or individual. The evaluation’s primary objective is to use a machine learning model to ascertain the sentiment of the reviews, and then to compare the outcome with a manual review of the data. This could help scientists represent and analyze assessments across domains and impartially support data evaluation. For review evaluation, a hybrid approach combining a supervised machine learning algorithm with natural language processing methods is suggested. Finding the first-class version is the aim of this mission in order to gauge the sentiment of airline tweets. Throughout the process of conducting research and considering various approaches and factors to consider, we noticed that approaches such as naive bayes and logistic regression have not been thoroughly investigated since along with data imbalancing was also not look into consideration.So We will assess a more practical method in this mission that makes use of regular expression, oversampling and ml models and look into data balancing.","","979-8-3503-8944-9","10.1109/ACCAI61061.2024.10602480","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10602480","Sentiment Analysis;Natural Language Processing (NLP);Imbalanced Data;SMOTE","Support vector machines;Sentiment analysis;Analytical models;Logistic regression;Machine learning algorithms;Reviews;Computational modeling","","1","","15","IEEE","25 Jul 2024","9-10 May 2024","9-10 May 2024","IEEE","IEEE Conferences"
"Evaluating Machine Learning Models for Hate Speech Detection in ODIA Language","P. Som; R. Mishra; S. Das; R. K. Singh; D. K. Rakesh; B. Behera; R. R. Kumar","Department Of CSE, C. V Raman Global University, Bhubaneswar, India; Department Of CSE, C. V Raman Global University, Bhubaneswar, India; Department Of CSE, C. V Raman Global University, Bhubaneswar, India; Department Of CSE, C. V Raman Global University, Bhubaneswar, India; Department Of CSE, C. V Raman Global University, Bhubaneswar, India; Department Of CSE, C. V Raman Global University, Bhubaneswar, India; Department Of CSE, C. V Raman Global University, Bhubaneswar, India","2024 1st International Conference on Cognitive, Green and Ubiquitous Computing (IC-CGU)","22 May 2024","2024","","","1","6","Low-resource language research can strengthen local communities by providing them with a platform on the international scene. ODIA can be considered as one of the low-resource languages as it is confined only to the region of Odisha. This study delves into the identification of hate speech for the ODIA language on social media platforms through the utilization of machine learning algorithms. In this study we deploy and evaluate different machine learning modals for hate speech detection in ODIA language. Our study employs TF-IDF for Feature extraction and the different well known classification alogrithm i.e SVM, Logistic Regression, Random Forest, Gradient Boosting and Adaboost. The results demonstrate that TF-IDF features, particularly when combined with SVM, exhibit a high level of accuracy (0.838) in detecting hate speech within ODIA datasets. The findings of the study addresses the automatic identification of hate speech in ODIA language can be extracted to other low-resource languages.","","979-8-3503-6178-0","10.1109/IC-CGU58078.2024.10530821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10530821","Low-resource language;ODIA;Machine learning models;Feature extraction","Support vector machines;Machine learning algorithms;Social networking (online);Computational modeling;Hate speech;Speech recognition;Feature extraction","","","","8","IEEE","22 May 2024","1-2 March 2024","1-2 March 2024","IEEE","IEEE Conferences"
"AI-Driven Personalized News Broadcasting with Real-Time NLP and Multimedia Integration","C. S. Kumar; N. S. Jaswanth; V. D. Reddy; P. S. Reddy; P. C. Nair","Department of Computer Science and Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science and Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science and Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science and Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India; Department of Computer Science and Engineering, Amrita School of Computing, Bengaluru, Amrita Vishwa Vidyapeetham, India",2025 9th International Conference on Computational System and Information Technology for Sustainable Solutions (CSITSS),"19 Dec 2025","2025","","","1","7","AI News Anchor automates the entire process of news delivery, providing concise and human-like explanations of articles, making news easier to access and understand according to user preferences. Developed according to Based on the library called Streamlit, the system includes advanced natural NLP and machine learning tools in carrying out the tasks. Make it automatic to sort, review and examine various news pieces articles from user text or PDF documents or those extracted in real-time sends information using the News API. The system makes use of various classification techniques. We used BERT, RoBERTa, Logistic Regression and SVM in our experiments. Newspapers group their news by category and summarizing is also essential. applying BART and T5 which are transformerbased models With the help of the OpenRouter API, models that were used include Llama 3.1 and Mistral Small 3.1. There are also NLP features like entity extraction and sentiment. analyzing and finding important keywords which offer a deeper understanding of content. Summaries are improved with the addition of multilingual text. With a TTS generator, you can convert text to audio. having the option to review content again. They are allowed to download the results of their summaries in text form. managing files is easy since the interface is designed for everyone audiences. AI has been developed step by step using agile methods. News Anchor was thoroughly tested by taking it through three sprints. make the network sturdy and reliable in its operation. As a text-based cloud application that operates in real time. The news summarization system makes it possible for people to read through reports faster.","2767-1097","979-8-3315-8894-6","10.1109/CSITSS67709.2025.11294224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11294224","News categorization;natural language processing;transformer-based summarization;text-to-speech;real-time news fetching;BERT;RoBERTa;BART;sentiment analysis;entity extraction","Sentiment analysis;Reviews;Feature extraction;Transformers;Portable document format;Real-time systems;Text to speech;Multilingual;Data mining;Reliability","","","","18","IEEE","19 Dec 2025","20-22 Nov. 2025","20-22 Nov. 2025","IEEE","IEEE Conferences"
"Enhancing Mental Health Disorder Classification: A Decision Tree-Based Approach with Optimized Feature Engineering, Data Balancing, and Hyperparameter Tuning","M. A. R. Akib; J. Ferdous; F. Mahzabeen; R. Khan","Electrical and Computer Engineering Department, North South University, Dhaka, Bangladesh; Electrical and Computer Engineering Department, North South University, Dhaka, Bangladesh; Electrical and Computer Engineering Department, North South University, Dhaka, Bangladesh; Electrical and Computer Engineering Department, North South University, Dhaka, Bangladesh",TENCON 2025 - 2025 IEEE Region 10 Conference (TENCON),"18 Feb 2026","2025","","","1539","1543","Recent advancements in natural language processing (NLP) have employed transformer-based models to classify mental health conditions using social media data. Nevertheless, these models often face challenges with complex feature dependencies, require substantial computational power, and may not always yield optimal results. In contrast, conventional machine learning models can attain similar or even better performance by utilizing effective feature engineering, balancing data, and optimizing hyperparameters. This study addresses an important gap by demonstrating that a properly optimized Decision Tree model can greatly improve classification accuracy, surpassing deep learning methods such as BERT and BiLSTM. By utilizing Term Frequency-Inverse Document Frequency (TF-IDF), extracting N-gram features, and applying the Synthetic Minority Over-sampling Technique (SMOTE) for balancing classes, we improve the accuracy of predictions. Our Decision Tree model shows a 16 % increase in accuracy compared to transformer-based models, demonstrating that a well-tuned conventional machine learning method can compete with or exceed deep learning methods which have more computational cost.","2159-3450","979-8-3315-3772-2","10.1109/TENCON66050.2025.11375104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11375104","","Deep learning;Accuracy;Social networking (online);Computational modeling;Mental health;Transformers;Feature extraction;Data models;Decision trees;Tuning","","","","15","IEEE","18 Feb 2026","27-30 Oct. 2025","27-30 Oct. 2025","IEEE","IEEE Conferences"
"Malicious Account Detection on Twitter Based on Tweet Account Features using Machine Learning","F. N. Pakaya; M. O. Ibrohim; I. Budi","Faculty of Computer Science, Universitas Indonesia, Depok, Indonesia; Faculty of Computer Science, Universitas Indonesia, Depok, Indonesia; Faculty of Computer Science, Universitas Indonesia, Depok, Indonesia",2019 Fourth International Conference on Informatics and Computing (ICIC),"10 Feb 2020","2019","","","1","5","As one of the most popular social media, Twitter is facing issues with the massive numbers of its users. This has led many to exploit the platform to perform cyber crime to other users. One of the cybercrime is the activity of malicious accounts. Malicious accounts such as spambots and fake followers can be problematic as they may harm other users. Spambots can send other users unwanted messages and fake followers can increase other accounts following numbers signaling trustworthiness or influence. Much research has been conducted to build a malicious account detector, but mostly use profile-based and graph-based features. On the other hand, malicious and genuine accounts can have distinct ways to tweet. In this research, we build a classification model using only account tweets. We also build further classification distinguishing fake followers and spambots from genuine accounts. In this research, maximum accuracy has been reached at 95.55% in malicious vs genuine account detection using tf-idf features and XGBoost algorithm and 95.2% in all three types of accounts using Word2Vec features and XGBoost algorithm.","","978-1-7281-2207-6","10.1109/ICIC47613.2019.8985840","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8985840","malicious accounts;machine learning;Twitter","Hands;Machine learning algorithms;Social networking (online);Blogs;Machine learning;Detectors;Feature extraction;Classification algorithms;Computer crime;Informatics","","13","","15","IEEE","10 Feb 2020","16-17 Oct. 2019","16-17 Oct. 2019","IEEE","IEEE Conferences"
"A Synoptic Survey on Personality Prediction System using MBTI","J. Y; S. M. Mohanraj; S. R","Department of Computer Science and Engineering, Easwari Engineering College, Chennai, India; Department of Computer Science and Engineering, Easwari Engineering College, Chennai, India; Department of Computer Science and Engineering, Easwari Engineering College, Chennai, India",2022 3rd International Conference on Electronics and Sustainable Communication Systems (ICESC),"19 Sep 2022","2022","","","950","955","This survey paper presents a Personality Prediction System based on Meyer-Briggs-Type-Indicator (MBTI) that computes and identifies the personality traits of an individual using a qualified machine learning technique. This system helps individuals to break their curiosity about knowing themselves and it is highly used as a tool for psychological profiling. Personality prediction is influential in building an individual's confidence and helps to tone oneself for the foreseen challenges of their life. For instance, this could help people identify their interests and hidden skills. This system gives a clear overview of them and will help to guide and choose one's career path. Though there have been many personality prediction systems in the past, this system stands ahead of them by using digital questionnaire forms to process MBTI trait cards and its method of digesting the data using machine learning which is capable of handling dynamic input. To build this system, relevant literature papers were reviewed and analyzed, to build a different system but to provide the best results that could be compared and examined.","","978-1-6654-7971-4","10.1109/ICESC54411.2022.9885634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9885634","Personality Prediction System;Myer Briggs Type Indicator (MBTI);Machine Learning;Logistic Regression;Data development;Supervised learning;Feature Extraction","Engineering profession;Communication systems;Buildings;Psychology;Machine learning;Predictive models;Feature extraction","","3","","16","IEEE","19 Sep 2022","17-19 Aug. 2022","17-19 Aug. 2022","IEEE","IEEE Conferences"
"Juncture of Text Preprocessing Techniques & Extracting Sentiment Analyzing of Micro-Blog Based on Machine Learning Algorithms","A. S; P. Gnanasekaran","B.S.Abdur Rahman Crescent Institute of Science and Technology, Chennai; Department of Computer Applications, B.S.Abdur Rahman Crescent Institute of Science and Technology, Chennai","2023 International Conference on Innovative Computing, Intelligent Communication and Smart Electrical Systems (ICSES)","19 Mar 2024","2023","","","1","9","Sentiment analysis finds applications in various fields, including marketing, social blog monitoring, public opinion, and customer feedback analysis. Sentiment analysis is the technique of extracting and infers subjective information from content using computational methods, NLP, and phrase analysis. The objective of sentiment analysis’s is to analyze a emotional tone, posture, or opinion identify if a text, such as reviews, social media postings, surveys, or news articles, and classify them as positive, negative, or neutral. Preprocessing methods are used to enhance a quality and relevance of data to be able to optimize the efficiency for any analytical or machine learning (ML) model. These techniques involve various activities such as data cleaning, normalization, transformation, feature engineering, and data integration. In this paper, describe the phase of preprocessing methods transforms raw data into a format that will be effectively processed in machine learning model. In proposed work, we used four ML model (Logistic regression (LR), Decision tree (DT) models, Multinomial Naive Bayes (MNB) and support Vector machine(SVM) model) for train and test the Twitter Sentiment(TS) Review Dataset. It improves the accuracy, consistency, and reliability of data.","","979-8-3503-1920-0","10.1109/ICSES60034.2023.10465450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10465450","Preprocessing;Logistic regression (LR);Decision tree(DT) models;Multinomial Naive Bayes (MNB) and support Vector machine(SVM) model","Analytical models;Sentiment analysis;Social networking (online);Reviews;Computational modeling;Blogs;Machine learning","","2","","26","IEEE","19 Mar 2024","14-15 Dec. 2023","14-15 Dec. 2023","IEEE","IEEE Conferences"
